iter	Passed	Remaining
311	379723	837340
312	381037	836334
313	382360	835348
314	383468	833892
315	384860	833053
316	386071	831819
317	387259	830538
318	388486	829339
319	389858	828448
320	390987	827041
321	392163	825734
322	393498	824763
323	394897	823922
324	396140	822752
325	397379	821576
326	398714	820594
327	399927	819363
328	401200	818254
329	402268	816726
330	403544	815624
331	404843	814563
332	406125	813469
333	407509	812577
334	408761	811422
335	409870	809983
336	410425	807453
337	411590	806132
338	412897	805088
339	414094	803831
340	415239	802470
341	416475	801288
342	417635	799959
343	418953	798934
344	420224	797817
345	421477	796666
346	422633	795331
347	423782	793982
348	425019	792801
349	426089	791309
350	427163	789825
351	428452	788743
352	429217	786696
353	430450	785510
354	431741	784431
355	432941	783187
356	434140	781939
357	435281	780589
358	436460	779307
359	437707	778146
360	439062	777177
361	440343	776074
362	441372	774529
363	442739	773577
364	443988	772418
365	445059	770949
366	446293	769764
367	447621	768741
368	448300	766606
369	449651	765622
370	450569	763903
371	451712	762568
372	452703	760979
373	453915	759762
374	455336	758894
375	456457	757525
376	457893	756677
377	458485	754439
378	459687	753207
379	460945	752068
380	462364	751191
381	463636	750071
382	464941	749005
383	465955	747470
384	467080	746116
385	468369	745023
386	469560	743774
387	470644	742356
388	471860	741147
389	473102	739980
390	474387	738880
391	475610	737681
392	476813	736451
393	478018	735225
394	479274	734078
395	480398	732729
396	481705	731658
397	483071	730676
398	483743	728645
399	484991	727487
400	486070	726075
401	487350	724964
402	488479	723628
403	489801	722577
404	491208	721652
405	492448	720478
406	493737	719376
407	495026	718273
408	496052	716789
409	497125	715375
410	498377	714219
411	499689	713149
412	500079	710766
413	501292	709558
414	502546	708408
415	503755	707195
416	504929	705933
417	506345	705007
418	507619	703882
419	508786	702610
420	509977	701370
421	511159	700119
422	512380	698921
423	513626	697756
424	514871	696591
425	516120	695430
426	517413	694327
427	518649	693148
428	519764	691807
429	520941	690550
430	522235	689447
431	523401	688176
432	524749	687143
433	526062	686063
434	527255	684826
435	528401	683528
436	529361	681992
437	530194	680295
438	531533	679248
439	532879	678209
440	534217	677160
441	535421	675939
442	536792	674928
443	537999	673710
444	539284	672590
445	540481	671360
446	541619	670056
447	542711	668697
448	543950	667521
449	545076	666204
450	546269	664971
451	547395	663656
452	548608	662447
453	549796	661208
454	551062	660063
455	552359	658954
456	553436	657583
457	554696	656431
458	556051	655390
459	557219	654126
460	558537	653041
461	559786	651872
462	561033	650702
463	562169	649402
464	563246	648036
465	564530	646908
466	565833	645801
467	567121	644676
468	568408	643550
469	569546	642254
470	570961	641270
471	572078	639952
472	573259	638705
473	574505	637531
474	575889	636508
475	576946	635125
476	577894	633623
477	578407	631649
478	579638	630463
479	580847	629251
480	581992	627971
481	583169	626726
482	584237	625364
483	585590	624307
484	586945	623251
485	587967	621842
486	589101	620552
487	590389	619425
488	591645	618263
489	592844	617042
490	594129	615910
491	595356	614717
492	596524	613464
493	597878	612401
494	598927	611027
495	600045	609723
496	601402	608663
497	602684	607524
498	603972	606392
499	605325	605325
500	606489	604068
501	607717	602875
502	608880	601617
503	609700	600022
504	610796	598701
505	612057	597542
506	613136	596205
507	613930	594593
508	615142	593388
509	616363	592192
510	617551	590963
511	618728	589726
512	619833	588418
513	620883	587060
514	622155	585913
515	623429	584767
516	624707	583624
517	625968	582464
518	627109	581194
519	628399	580061
520	629661	578901
521	630704	577542
522	631889	576311
523	632904	574928
524	634315	573904
525	635517	572690
526	636833	571578
527	637984	570319
528	639213	569129
529	640526	568013
530	641863	566918
531	643160	565787
532	644463	564660
533	645695	563472
534	646847	562213
535	648259	561179
536	649672	560146
537	651007	559043
538	652106	557738
539	653287	556503
540	654174	555020
541	655512	553920
542	656728	552716
543	658109	551650
544	659572	550651
545	660787	549445
546	661947	548194
547	663080	546920
548	664268	545692
549	665491	544493
550	666759	543330
551	668109	542233
552	669337	541037
553	670643	539904
554	671803	538653
555	673168	537566
556	674410	536380
557	675684	535219
558	676635	533803
559	677913	532645
560	679043	531373
561	680029	529987
562	681274	528804
563	682439	527559
564	683580	526296
565	684790	525086
566	686103	523955
567	687218	522673
568	688503	521520
569	689593	520219
570	690972	519137
571	692196	517937
572	693418	516736
573	694566	515479
574	695833	514311
575	697110	513150
576	698271	511904
577	698979	510327
578	700035	509007
579	701354	507877
580	702554	506661
581	703722	505422
582	704867	504167
583	705986	502894
584	707219	501702
585	708464	500519
586	709764	499374
587	710973	498165
588	712205	496971
589	713457	495792
590	714560	494509
591	715766	493298
592	717034	492129
593	718434	491051
594	719697	489877
595	720864	488639
596	722206	487519
597	723537	486391
598	724757	485188
599	725916	483944
600	727203	482785
601	728350	481534
602	729672	480397
603	730809	479140
604	731966	477895
605	733105	476639
606	734528	475567
607	735904	474464
608	737052	473214
609	738276	472012
610	739309	470689
611	740491	469461
612	741735	468273
613	743041	467124
614	744299	465943
615	745417	464675
616	746681	463499
617	747996	462354
618	749287	461193
619	750385	459913
620	751639	458730
621	752902	457551
622	754140	456357
623	755389	455170
624	756536	453922
625	757888	452795
626	759210	451651
627	760473	450471
628	761595	449208
629	762769	447975
630	763986	446768
631	765284	445608
632	766516	444409
633	767638	443147
634	768881	441955
635	770055	440723
636	771010	439366
637	772194	438141
638	773433	436947
639	774699	435768
640	775922	434565
641	777142	433360
642	778256	432095
643	778983	430618
644	780208	429417
645	781171	428072
646	782493	426924
647	783842	425790
648	785052	424581
649	786299	423392
650	787427	422138
651	788774	421002
652	790011	419807
653	791118	418542
654	792359	417349
655	793606	416159
656	794883	414984
657	796122	413790
658	797299	412562
659	798493	411345
660	799699	410133
661	801116	409029
662	802203	407756
663	803388	406533
664	804442	405245
665	805678	404048
666	806790	402790
667	808047	401604
668	809310	400421
669	810659	399279
670	811649	397962
671	812764	396706
672	813866	395444
673	815015	394206
674	816192	392981
675	817376	391760
676	818408	390466
677	819508	389206
678	820818	388045
679	822034	386839
680	823319	385666
681	824720	384547
682	826115	383424
683	827485	382288
684	828624	381046
685	829793	379817
686	830943	378581
687	832269	377424
688	833527	376236
689	834701	375010
690	835979	373831
691	837071	372569
692	838231	371337
693	839404	370112
694	840749	368962
695	842037	367786
696	843320	366608
697	844702	365472
698	845966	364285
699	847144	363062
700	848597	361955
701	849643	360674
702	850809	359445
703	852161	358295
704	853493	357135
705	854811	355969
706	856120	354799
707	857531	353671
708	858863	352509
709	860138	351323
710	861382	350126
711	862535	348890
712	863221	347467
713	864345	346222
714	865484	344983
715	866680	343767
716	868040	342615
717	869371	341452
718	870778	340318
719	872014	339116
720	873247	337914
721	874516	336725
722	875745	335520
723	876990	334322
724	878295	333146
725	879558	331954
726	880785	330748
727	882014	329543
728	883214	328328
729	884390	327103
730	885581	325884
731	886921	324719
732	888133	323508
733	889274	322270
734	890659	321122
735	891913	319925
736	893292	318773
737	894604	317596
738	895841	316393
739	897038	315175
740	898382	314009
741	899596	312797
742	900811	311586
743	902135	310412
744	903478	309244
745	904797	308067
746	906216	306924
747	907407	305704
748	908633	304495
749	909855	303285
750	911170	302105
751	912529	300940
752	913648	299696
753	915020	298534
754	916271	297333
755	917489	296120
756	918684	294901
757	919852	293673
758	921105	292472
759	921908	291128
760	923123	289916
761	924144	288643
762	925374	287436
763	926640	286239
764	927938	285052
765	929120	283830
766	930357	282624
767	931621	281427
768	932808	280206
769	934194	279045
770	935350	277814
771	936312	276527
772	937533	275317
773	938740	274102
774	940101	272932
775	941418	271749
776	942692	270553
777	943985	269363
778	944967	268084
779	946202	266877
780	947370	265651
781	948676	264464
782	949922	263260
783	951144	262049
784	952378	260842
785	953572	259624
786	954883	258437
787	956118	257229
788	957443	256046
789	958484	254786
790	959832	253609
791	961030	252391
792	961961	251104
793	963165	249889
794	964419	248686
795	965505	247441
796	966643	246209
797	967874	245000
798	968991	243763
799	970063	242515
800	971246	241295
801	972415	240072
802	973649	238865
803	974533	237572
804	975585	236322
805	976850	235122
806	978105	233921
807	979353	232717
808	980676	231531
809	981908	230324
810	983222	229135
811	984601	227961
812	985896	226768
813	987291	225597
814	988487	224380
815	989647	223155
816	990790	221927
817	992032	220721
818	993179	219493
819	994433	218290
820	995750	217100
821	996888	215871
822	998172	214673
823	999368	213457
824	1000609	212250
825	1001878	211049
826	1003141	209847
827	1004312	208625
828	1005595	207426
829	1006708	206193
830	1007773	204950
831	1009146	203770
832	1010467	202578
833	1011609	201351
834	1012896	200153
835	1014168	198951
836	1015462	197754
837	1016590	196524
838	1017704	195292
839	1019033	194101
840	1020153	192870
841	1021344	191653
842	1022648	190457
843	1023936	189258
844	1025131	188041
845	1026352	186830
846	1027531	185610
847	1028790	184405
848	1030073	183204
849	1031228	181981
850	1032435	180767
851	1033668	179557
852	1034884	178344
853	1036016	177117
854	1037216	175902
855	1038388	174682
856	1039632	173474
857	1040762	172247
858	1042037	171044
859	1043409	169857
860	1044548	168632
861	1045759	167418
862	1046989	166208
863	1048166	164989
864	1049303	163764
865	1050566	162558
866	1051928	161368
867	1052733	160093
868	1054063	158897
869	1055232	157678
870	1055824	156373
871	1056916	155143
872	1058221	153945
873	1059424	152731
874	1060676	151525
875	1061916	150316
876	1063200	149114
877	1064620	147931
878	1065897	146727
879	1067123	145516
880	1068340	144304
881	1069474	143081
882	1070606	141858
883	1071754	140637
884	1072846	139409
885	1073918	138179
886	1075228	136979
887	1076547	135780
888	1077758	134568
889	1078756	133329
890	1079921	132111
891	1081237	130912
892	1082397	129693
893	1083564	128476
894	1084690	127254
895	1086008	126054
896	1087190	124839
897	1088494	123637
898	1089719	122426
899	1090834	121203
900	1091942	119980
901	1093256	118779
902	1094508	117571
903	1095640	116351
904	1096683	115121
905	1097511	113869
906	1098891	112675
907	1100243	111478
908	1101429	110264
909	1102700	109058
910	1103919	107847
911	1105120	106634
912	1106334	105422
913	1107576	104213
914	1108635	102987
915	1109873	101778
916	1111308	100587
917	1112534	99376
918	1113739	98164
919	1115058	96961
920	1116223	95745
921	1117475	94536
922	1118790	93333
923	1120030	92123
924	1121252	90912
925	1122502	89703
926	1123701	88489
927	1124889	87275
928	1126069	86061
929	1127289	84849
930	1128464	83634
931	1129700	82424
932	1130876	81209
933	1132122	80000
934	1133436	78795
935	1134710	77587
936	1135935	76375
937	1137139	75162
938	1138418	73954
939	1139756	72750
940	1141048	71542
941	1142253	70329
942	1143391	69112
943	1144459	67891
944	1145679	66679
945	1146900	65467
946	1148075	64253
947	1149306	63042
948	1150427	61824
949	1151659	60613
950	1153022	59409
951	1154293	58199
952	1155501	56986
953	1156774	55777
954	1158222	54575
955	1159327	53358
956	1160533	52145
957	1161733	50931
958	1163122	49726
959	1164513	48521
960	1166010	47319
961	1167184	46104
962	1168487	44895
963	1169649	43679
964	1170854	42466
965	1172122	41254
966	1173333	40041
967	1174528	38827
968	1175767	37614
969	1177070	36404
970	1178265	35190
971	1179459	33976
972	1180726	32764
973	1181968	31551
974	1183235	30339
975	1184402	29124
976	1185606	27910
977	1186920	26699
978	1188092	25485
979	1189391	24273
980	1190532	23058
981	1191783	21845
982	1193040	20632
983	1194355	19420
984	1195562	18206
985	1196773	16992
986	1198054	15779
987	1199301	14566
988	1200482	13352
989	1201670	12138
990	1202837	10923
991	1204328	9712
992	1205384	8497
993	1206632	7283
994	1207956	6070
995	1208994	4855
996	1210165	3641
997	1211394	2427
998	1212654	1213
999	1213845	0
