iter	MultiClass
158	6.434945277e-06
159	6.434487763e-06
160	6.434469633e-06
161	6.433953852e-06
162	6.432923152e-06
163	6.432562715e-06
164	6.431699155e-06
165	6.431618204e-06
166	6.429955342e-06
167	6.427737827e-06
168	6.427253497e-06
169	6.426724716e-06
170	6.4262591e-06
171	6.42481517e-06
172	6.424337685e-06
173	6.42383902e-06
174	6.423713413e-06
175	6.423641358e-06
176	6.423627738e-06
177	6.423617083e-06
178	6.423574159e-06
179	6.421997579e-06
180	6.421070651e-06
181	6.42096251e-06
182	6.418637848e-06
183	6.418585639e-06
184	6.415690346e-06
185	6.415646241e-06
186	6.413934355e-06
187	6.413083812e-06
188	6.412362643e-06
189	6.412344931e-06
190	6.410006705e-06
191	6.409549794e-06
192	6.408771272e-06
193	6.408101727e-06
194	6.407970062e-06
195	6.405478221e-06
196	6.405382512e-06
197	6.404117791e-06
198	6.403172174e-06
199	6.402772216e-06
200	6.402083159e-06
201	6.401682144e-06
202	6.401551967e-06
203	6.40076819e-06
204	6.399682639e-06
205	6.399033022e-06
206	6.398951863e-06
207	6.39861395e-06
208	6.398516933e-06
209	6.397916808e-06
210	6.397859983e-06
211	6.397760605e-06
212	6.397457112e-06
213	6.39727303e-06
214	6.395667724e-06
215	6.395566557e-06
216	6.395465631e-06
217	6.394753349e-06
218	6.39412366e-06
219	6.393783264e-06
220	6.392472402e-06
221	6.391415183e-06
222	6.389681757e-06
223	6.38910525e-06
224	6.388047228e-06
225	6.387754931e-06
226	6.387188044e-06
227	6.385412485e-06
228	6.385345419e-06
229	6.385212175e-06
230	6.385173973e-06
231	6.384990118e-06
232	6.38443031e-06
233	6.384404616e-06
234	6.383406063e-06
235	6.383345851e-06
236	6.383278333e-06
237	6.382720839e-06
238	6.382675838e-06
239	6.382281679e-06
240	6.382258348e-06
241	6.381197078e-06
242	6.378742745e-06
243	6.378139248e-06
244	6.37761843e-06
245	6.377081028e-06
246	6.376674242e-06
247	6.376646339e-06
248	6.374943961e-06
249	6.374773004e-06
250	6.373602661e-06
251	6.373425872e-06
252	6.372163781e-06
253	6.371644117e-06
254	6.371313216e-06
255	6.370793621e-06
256	6.37068636e-06
257	6.369742526e-06
258	6.368690429e-06
259	6.367957895e-06
260	6.36781337e-06
261	6.367249913e-06
262	6.366418928e-06
263	6.36620024e-06
264	6.365973423e-06
265	6.365183393e-06
266	6.364768313e-06
267	6.36410447e-06
268	6.364026394e-06
269	6.361080328e-06
270	6.360081646e-06
271	6.358528583e-06
272	6.358285557e-06
273	6.356489872e-06
274	6.355496202e-06
275	6.354693877e-06
276	6.354072846e-06
277	6.353895316e-06
278	6.353101174e-06
279	6.353003756e-06
280	6.352775046e-06
281	6.352742552e-06
282	6.349872558e-06
283	6.349577253e-06
284	6.34943102e-06
285	6.345996457e-06
286	6.345399875e-06
287	6.344542932e-06
288	6.342269052e-06
289	6.342014608e-06
290	6.341905293e-06
291	6.341605705e-06
292	6.340421196e-06
293	6.339956089e-06
294	6.33926347e-06
295	6.338150115e-06
296	6.337148831e-06
297	6.336155257e-06
298	6.335666739e-06
299	6.335491132e-06
300	6.335336154e-06
301	6.335039995e-06
302	6.333815819e-06
303	6.333667385e-06
304	6.330551247e-06
305	6.330413339e-06
306	6.33032572e-06
307	6.329433669e-06
308	6.328963625e-06
309	6.327687911e-06
310	6.327546272e-06
311	6.327469673e-06
312	6.32708842e-06
313	6.326948051e-06
314	6.326882266e-06
315	6.326808719e-06
316	6.326093665e-06
317	6.325962361e-06
318	6.325184123e-06
319	6.325122531e-06
320	6.324633023e-06
321	6.324411395e-06
322	6.323398126e-06
323	6.323024824e-06
324	6.32239728e-06
325	6.321246921e-06
326	6.320388961e-06
327	6.319803629e-06
328	6.319163566e-06
329	6.319098382e-06
330	6.316583959e-06
331	6.315347123e-06
332	6.315090826e-06
333	6.314457969e-06
334	6.314412449e-06
335	6.314304949e-06
336	6.314289084e-06
337	6.314003655e-06
338	6.313523323e-06
339	6.312992256e-06
340	6.311943267e-06
341	6.311694729e-06
342	6.311278509e-06
343	6.311233153e-06
344	6.310597522e-06
345	6.303727696e-06
346	6.303206903e-06
347	6.302676557e-06
348	6.302601111e-06
349	6.301727575e-06
350	6.300809092e-06
351	6.30042139e-06
352	6.300407267e-06
353	6.300090004e-06
354	6.299005214e-06
355	6.297965741e-06
356	6.297628816e-06
357	6.296982728e-06
358	6.296882515e-06
359	6.296853129e-06
360	6.296564123e-06
361	6.296088201e-06
362	6.295908786e-06
363	6.295228729e-06
364	6.29250825e-06
365	6.292427855e-06
366	6.292059672e-06
367	6.291358058e-06
368	6.291275021e-06
369	6.290409918e-06
370	6.288370668e-06
371	6.287557554e-06
372	6.28731503e-06
373	6.286999025e-06
374	6.28356958e-06
375	6.283075198e-06
376	6.282215005e-06
377	6.282190849e-06
378	6.281102981e-06
379	6.281083891e-06
380	6.27976166e-06
381	6.279698704e-06
382	6.277988122e-06
383	6.277944388e-06
384	6.277838986e-06
385	6.277552822e-06
386	6.276773771e-06
387	6.276276667e-06
388	6.275182418e-06
389	6.275068833e-06
390	6.274860096e-06
391	6.274733875e-06
392	6.274136698e-06
393	6.273317153e-06
394	6.273279059e-06
395	6.271102571e-06
396	6.270923019e-06
397	6.270805554e-06
398	6.270436482e-06
399	6.270255328e-06
400	6.270178846e-06
401	6.269663419e-06
402	6.269384185e-06
403	6.269241201e-06
404	6.268044173e-06
405	6.265915108e-06
406	6.265652122e-06
407	6.265166845e-06
408	6.26503805e-06
409	6.264225367e-06
410	6.26413156e-06
411	6.262813963e-06
412	6.262800256e-06
413	6.262708034e-06
414	6.262645748e-06
415	6.262290325e-06
416	6.260475417e-06
417	6.259895699e-06
418	6.259175307e-06
419	6.259020098e-06
420	6.258925688e-06
421	6.254637142e-06
422	6.25393686e-06
423	6.25338765e-06
424	6.25212963e-06
425	6.249871448e-06
426	6.246973815e-06
427	6.245925837e-06
428	6.245839099e-06
429	6.24577812e-06
430	6.245437542e-06
431	6.245323765e-06
432	6.244901066e-06
433	6.24447717e-06
434	6.243945089e-06
435	6.24336073e-06
436	6.242467354e-06
437	6.24233652e-06
438	6.240134822e-06
439	6.238938113e-06
440	6.238910196e-06
441	6.238698341e-06
442	6.237616195e-06
443	6.237492919e-06
444	6.236449263e-06
445	6.234445022e-06
446	6.232987024e-06
447	6.231416617e-06
448	6.231057174e-06
449	6.23101345e-06
450	6.230882259e-06
451	6.230643373e-06
452	6.230525893e-06
453	6.230350784e-06
454	6.228699345e-06
455	6.228014119e-06
456	6.227951318e-06
457	6.226450639e-06
458	6.225849158e-06
459	6.225257129e-06
460	6.224167323e-06
461	6.224036938e-06
462	6.223682261e-06
463	6.223583865e-06
464	6.222885932e-06
465	6.222182556e-06
466	6.218874074e-06
467	6.217622499e-06
468	6.217397585e-06
469	6.216983603e-06
470	6.216150633e-06
471	6.215924251e-06
472	6.215279995e-06
473	6.214796847e-06
474	6.214251317e-06
475	6.214138561e-06
476	6.214021602e-06
477	6.213958941e-06
478	6.213180729e-06
479	6.212898924e-06
480	6.212780239e-06
481	6.212689241e-06
482	6.212636969e-06
483	6.212063261e-06
484	6.210662493e-06
485	6.210288816e-06
486	6.210032429e-06
487	6.209905582e-06
488	6.209849e-06
489	6.209206733e-06
490	6.209101575e-06
491	6.208478863e-06
492	6.20780414e-06
493	6.205380032e-06
494	6.205242165e-06
495	6.203430177e-06
496	6.203308145e-06
497	6.202986632e-06
498	6.197781332e-06
499	6.19773514e-06
500	6.197630802e-06
501	6.197206544e-06
502	6.197063961e-06
503	6.197007188e-06
504	6.196634262e-06
505	6.19659013e-06
506	6.196005002e-06
507	6.195961122e-06
508	6.195774974e-06
509	6.195176808e-06
510	6.194009846e-06
511	6.193466958e-06
512	6.192857891e-06
513	6.192399963e-06
514	6.19168793e-06
515	6.191242149e-06
516	6.190002481e-06
517	6.189036547e-06
518	6.186811157e-06
519	6.185229858e-06
520	6.184372602e-06
521	6.18225151e-06
522	6.182181468e-06
523	6.181780822e-06
524	6.181139481e-06
525	6.180876357e-06
526	6.180374917e-06
527	6.17832436e-06
528	6.177451796e-06
529	6.177328652e-06
530	6.176792106e-06
531	6.176616948e-06
532	6.172327885e-06
533	6.171933142e-06
534	6.171389472e-06
535	6.165451563e-06
536	6.164759808e-06
537	6.162431369e-06
538	6.160359486e-06
539	6.159035399e-06
540	6.158921902e-06
541	6.158098632e-06
542	6.158017671e-06
543	6.157407763e-06
544	6.156878707e-06
545	6.155505575e-06
546	6.155126477e-06
547	6.15354341e-06
548	6.153462492e-06
549	6.153392023e-06
550	6.153316479e-06
551	6.152645568e-06
552	6.151646928e-06
553	6.150972072e-06
554	6.150826342e-06
555	6.149982433e-06
556	6.149306634e-06
557	6.148609836e-06
558	6.148589423e-06
559	6.148523775e-06
560	6.148094852e-06
561	6.147752459e-06
562	6.146787798e-06
563	6.144445036e-06
564	6.142045955e-06
565	6.141281381e-06
566	6.140248546e-06
567	6.140176029e-06
568	6.140115277e-06
569	6.139475404e-06
570	6.1384127e-06
571	6.138281361e-06
572	6.136850796e-06
573	6.136816661e-06
574	6.136071721e-06
575	6.135781402e-06
576	6.135156546e-06
577	6.13514541e-06
578	6.135085319e-06
579	6.134705527e-06
580	6.1340368e-06
581	6.133387259e-06
582	6.133355201e-06
583	6.133277375e-06
584	6.133231682e-06
585	6.133119049e-06
586	6.13243357e-06
587	6.131540311e-06
588	6.129922648e-06
589	6.129308278e-06
590	6.129110874e-06
591	6.129061303e-06
592	6.128273138e-06
593	6.128201793e-06
594	6.128129502e-06
595	6.127589195e-06
596	6.127310276e-06
597	6.12625951e-06
598	6.125944597e-06
599	6.125633916e-06
600	6.125616964e-06
601	6.125412863e-06
602	6.123657515e-06
603	6.123478199e-06
604	6.123166572e-06
605	6.122931278e-06
606	6.122748104e-06
607	6.12210538e-06
608	6.121584751e-06
609	6.121508342e-06
610	6.121186101e-06
611	6.120768343e-06
612	6.119348944e-06
613	6.118882869e-06
614	6.11874808e-06
615	6.11866659e-06
616	6.118041593e-06
617	6.115970787e-06
618	6.115878074e-06
619	6.115692401e-06
620	6.115498366e-06
621	6.115352944e-06
622	6.115192824e-06
623	6.114899406e-06
624	6.113820632e-06
625	6.111835498e-06
626	6.111709954e-06
627	6.110478243e-06
628	6.110172034e-06
629	6.109351287e-06
630	6.109274649e-06
631	6.108977906e-06
632	6.108877484e-06
633	6.108861433e-06
634	6.102676902e-06
635	6.102551178e-06
636	6.102279411e-06
637	6.101585966e-06
638	6.100530142e-06
639	6.098107224e-06
640	6.09785102e-06
641	6.09246981e-06
642	6.091972151e-06
643	6.090136378e-06
644	6.089588552e-06
645	6.08889227e-06
646	6.083731017e-06
647	6.082994094e-06
648	6.081418989e-06
649	6.079437293e-06
650	6.079267247e-06
651	6.078052085e-06
652	6.077708821e-06
653	6.076733748e-06
654	6.075285253e-06
655	6.075214687e-06
656	6.075158731e-06
657	6.07285943e-06
658	6.07260582e-06
659	6.07207552e-06
660	6.072027633e-06
661	6.0719376e-06
662	6.06935379e-06
663	6.069057282e-06
664	6.068251594e-06
665	6.066880311e-06
666	6.065267412e-06
667	6.065152457e-06
668	6.064953989e-06
669	6.064406187e-06
670	6.064281353e-06
671	6.062938577e-06
672	6.062506528e-06
673	6.061938078e-06
674	6.061402013e-06
675	6.061311268e-06
676	6.060085104e-06
677	6.058621382e-06
678	6.058023455e-06
679	6.057343707e-06
680	6.05693508e-06
681	6.056867084e-06
682	6.05619322e-06
683	6.053424964e-06
684	6.053353451e-06
685	6.052969312e-06
686	6.051278032e-06
687	6.051258741e-06
688	6.050764586e-06
689	6.050401829e-06
690	6.047491023e-06
691	6.04729887e-06
692	6.046984746e-06
693	6.046167556e-06
694	6.045811571e-06
695	6.044498592e-06
696	6.043778842e-06
697	6.043737869e-06
698	6.042191598e-06
699	6.040346873e-06
700	6.038626252e-06
701	6.037959939e-06
702	6.037947286e-06
703	6.037489226e-06
704	6.037240042e-06
705	6.036566114e-06
706	6.036464832e-06
707	6.036291657e-06
708	6.036176064e-06
709	6.036113862e-06
710	6.036093973e-06
711	6.035792485e-06
712	6.035783298e-06
713	6.031326641e-06
714	6.030691945e-06
715	6.030392848e-06
716	6.030019471e-06
717	6.029701411e-06
718	6.029390735e-06
719	6.029285185e-06
720	6.02873142e-06
721	6.028680899e-06
722	6.028214618e-06
723	6.027898535e-06
724	6.027567998e-06
725	6.027477922e-06
726	6.026858304e-06
727	6.025638607e-06
728	6.025600143e-06
729	6.025470875e-06
730	6.025375549e-06
731	6.02471815e-06
732	6.024442505e-06
733	6.023400458e-06
734	6.022812186e-06
735	6.022382843e-06
736	6.021287449e-06
737	6.019136647e-06
738	6.018849095e-06
739	6.018408795e-06
740	6.018000567e-06
741	6.017985939e-06
742	6.017394787e-06
743	6.0167646e-06
744	6.016746625e-06
745	6.016273392e-06
746	6.016226033e-06
747	6.015870435e-06
748	6.015819841e-06
749	6.014755648e-06
750	6.014685162e-06
751	6.014281791e-06
752	6.014246341e-06
753	6.013220442e-06
754	6.012849174e-06
755	6.009626178e-06
756	6.008115756e-06
757	6.007991655e-06
758	6.005670953e-06
759	6.005607612e-06
760	6.005561529e-06
761	6.005454999e-06
762	6.005003687e-06
763	6.004905119e-06
764	6.004301094e-06
765	6.00399462e-06
766	6.003938286e-06
767	6.003646606e-06
768	6.003600437e-06
769	6.0035817e-06
770	6.003474727e-06
771	6.003181542e-06
772	6.003126347e-06
773	6.002859111e-06
774	6.001868549e-06
775	6.00036149e-06
776	6.000069358e-06
777	5.99876524e-06
778	5.998661766e-06
779	5.998141647e-06
780	5.998000571e-06
781	5.997839806e-06
782	5.997721477e-06
783	5.997498313e-06
784	5.997369507e-06
785	5.994691002e-06
786	5.994070673e-06
787	5.991899566e-06
788	5.991029008e-06
789	5.990874954e-06
790	5.990510447e-06
791	5.989798252e-06
792	5.989746946e-06
793	5.98826795e-06
794	5.988241638e-06
795	5.986423404e-06
796	5.986032761e-06
797	5.985465364e-06
798	5.984213719e-06
799	5.984160435e-06
800	5.983922917e-06
801	5.983876976e-06
802	5.983584274e-06
803	5.983178835e-06
804	5.982642609e-06
805	5.981788155e-06
806	5.980788052e-06
807	5.980634001e-06
808	5.979872063e-06
809	5.978555015e-06
810	5.978185556e-06
811	5.97681611e-06
812	5.976498788e-06
813	5.974800654e-06
814	5.974233831e-06
815	5.973998781e-06
816	5.972031922e-06
817	5.971581743e-06
818	5.971092695e-06
819	5.97074604e-06
820	5.969527033e-06
821	5.968869108e-06
822	5.968076833e-06
823	5.967853427e-06
824	5.967805947e-06
825	5.966494046e-06
826	5.966292927e-06
827	5.965755113e-06
828	5.964522908e-06
829	5.963116253e-06
830	5.96245054e-06
831	5.962243917e-06
832	5.962159975e-06
833	5.961302291e-06
834	5.959486285e-06
835	5.958328575e-06
836	5.957028568e-06
837	5.956864721e-06
838	5.956402335e-06
839	5.956335374e-06
840	5.953900297e-06
841	5.953764745e-06
842	5.953278502e-06
843	5.952312496e-06
844	5.952263234e-06
845	5.950561149e-06
846	5.949643822e-06
847	5.94849839e-06
848	5.946232549e-06
849	5.945721559e-06
850	5.945166562e-06
851	5.944970853e-06
852	5.943630531e-06
853	5.943560172e-06
854	5.943248136e-06
855	5.943230032e-06
856	5.940738218e-06
857	5.94032552e-06
858	5.940313976e-06
859	5.939702991e-06
860	5.939105703e-06
861	5.938576353e-06
862	5.937859536e-06
863	5.937414926e-06
864	5.9366807e-06
865	5.936559295e-06
866	5.936452902e-06
867	5.93640427e-06
868	5.934759086e-06
869	5.934089908e-06
870	5.934021938e-06
871	5.933524817e-06
872	5.932858127e-06
873	5.932549602e-06
874	5.932125208e-06
875	5.931805153e-06
876	5.931533596e-06
877	5.929969401e-06
878	5.929479063e-06
879	5.92940922e-06
880	5.928796329e-06
881	5.928699118e-06
882	5.928378946e-06
883	5.927584192e-06
884	5.926731161e-06
885	5.926415471e-06
886	5.926393112e-06
887	5.924465378e-06
888	5.919686259e-06
889	5.919635447e-06
890	5.919490345e-06
891	5.918394849e-06
892	5.91812131e-06
893	5.917261988e-06
894	5.916662907e-06
895	5.916427674e-06
896	5.916047286e-06
897	5.915832181e-06
898	5.912859568e-06
899	5.912733395e-06
900	5.912104427e-06
901	5.910529331e-06
902	5.910349128e-06
903	5.908634941e-06
904	5.908497308e-06
905	5.908051267e-06
906	5.902782873e-06
907	5.9011287e-06
908	5.900863059e-06
909	5.898384195e-06
910	5.897893634e-06
911	5.897856228e-06
912	5.897050546e-06
913	5.8964972e-06
914	5.896320734e-06
915	5.895672609e-06
916	5.894637659e-06
917	5.8906415e-06
918	5.889819582e-06
919	5.88966859e-06
920	5.888862782e-06
921	5.888596922e-06
922	5.888484353e-06
923	5.888405486e-06
924	5.887680389e-06
925	5.887334675e-06
926	5.887008194e-06
927	5.8867539e-06
928	5.88558309e-06
929	5.885315039e-06
930	5.885025656e-06
931	5.884589169e-06
932	5.88451011e-06
933	5.884075707e-06
934	5.88362864e-06
935	5.882951179e-06
936	5.882460032e-06
937	5.882121581e-06
938	5.879725242e-06
939	5.878947969e-06
940	5.878887899e-06
941	5.878251853e-06
942	5.876872196e-06
943	5.873200146e-06
944	5.872316093e-06
945	5.872077274e-06
946	5.871858602e-06
947	5.871730026e-06
948	5.87158096e-06
949	5.871273756e-06
950	5.870639942e-06
951	5.870564778e-06
952	5.870459859e-06
953	5.870309201e-06
954	5.869590838e-06
955	5.869398945e-06
956	5.869280316e-06
957	5.86885853e-06
958	5.868635184e-06
959	5.867801674e-06
960	5.866030082e-06
961	5.865731742e-06
962	5.859634626e-06
963	5.85922108e-06
964	5.858998939e-06
965	5.858765036e-06
966	5.857898745e-06
967	5.856532109e-06
968	5.855855468e-06
969	5.855577716e-06
970	5.85551657e-06
971	5.855085571e-06
972	5.854352961e-06
973	5.854255157e-06
974	5.85395282e-06
975	5.852679917e-06
976	5.851870361e-06
977	5.850065941e-06
978	5.849390429e-06
979	5.849291685e-06
980	5.849010265e-06
981	5.848447679e-06
982	5.845987288e-06
983	5.845967151e-06
984	5.845648018e-06
985	5.844211895e-06
986	5.842266481e-06
987	5.841974062e-06
988	5.841817604e-06
989	5.841032182e-06
990	5.840283945e-06
991	5.840201362e-06
992	5.839224951e-06
993	5.839170286e-06
994	5.838648688e-06
995	5.838431002e-06
996	5.838292341e-06
997	5.838284403e-06
998	5.837720564e-06
999	5.836661716e-06
