iter	Passed	Remaining
438	898353	19565289
439	900172	19558301
440	902253	19557008
441	904315	19555303
442	906314	19552254
443	908303	19548980
444	910526	19550732
445	912964	19557091
446	914932	19553345
447	917347	19559150
448	919296	19555005
449	921280	19551622
450	923455	19552277
451	925811	19556744
452	927823	19553922
453	929932	19553156
454	931941	19550287
455	933967	19547781
456	936001	19545438
457	937929	19540886
458	939877	19536766
459	942252	19541503
460	944114	19535588
461	946482	19540145
462	948774	19543122
463	950769	19539955
464	952816	19537871
465	954794	19534354
466	956949	19534480
467	959093	19534359
468	961482	19539213
469	963351	19533498
470	965569	19534851
471	967679	19534005
472	969982	19537040
473	971828	19530875
474	973930	19529865
475	975943	19527069
476	977978	19524722
477	980295	19527987
478	982756	19534085
479	984846	19532785
480	986835	19529503
481	988812	19525961
482	990796	19522586
483	993136	19526216
484	994970	19519876
485	996933	19516110
486	999187	19518017
487	1000887	19509094
488	1002843	19505199
489	1004963	19504494
490	1006944	19501082
491	1008930	19497795
492	1010854	19493289
493	1012836	19489920
494	1014949	19489087
495	1016935	19485804
496	1019168	19487247
497	1021007	19481151
498	1023095	19479822
499	1025452	19483598
500	1027902	19489114
501	1030026	19488427
502	1031915	19483306
503	1034018	19482229
504	1036002	19478907
505	1038174	19479101
506	1040317	19478772
507	1042605	19481129
508	1044639	19478738
509	1046650	19475910
510	1048619	19472313
511	1050710	19470974
512	1052618	19466256
513	1054897	19468396
514	1056902	19465471
515	1058977	19463840
516	1061205	19465020
517	1063017	19458562
518	1065237	19459578
519	1067272	19457192
520	1069386	19456274
521	1071354	19452685
522	1073569	19453564
523	1075622	19451516
524	1077856	19452741
525	1079822	19449128
526	1081905	19447606
527	1084020	19446667
528	1086313	19448909
529	1088356	19446665
530	1090163	19440229
531	1092029	19434836
532	1094065	19432487
533	1096199	19431883
534	1098403	19432510
535	1100607	19433107
536	1102750	19432632
537	1104781	19430188
538	1107005	19431125
539	1109064	19429168
540	1111176	19428135
541	1112954	19421258
542	1114954	19418282
543	1117113	19418057
544	1119196	19416517
545	1121315	19415606
546	1123542	19416531
547	1125691	19416117
548	1127976	19418039
549	1130176	19418484
550	1132172	19415418
551	1134262	19413967
552	1136336	19412250
553	1138554	19412977
554	1140469	19408536
555	1142867	19412304
556	1144939	19410519
557	1147147	19411044
558	1149121	19407619
559	1151204	19406011
560	1153202	19402992
561	1155053	19397493
562	1157043	19394354
563	1159126	19392759
564	1161074	19388921
565	1163172	19387585
566	1165207	19385189
567	1167376	19385024
568	1169550	19384941
569	1171592	19382665
570	1173510	19378333
571	1175266	19371348
572	1177377	19370216
573	1179508	19369428
574	1181560	19367310
575	1183801	19368313
576	1185778	19364979
577	1187813	19362599
578	1189677	19357435
579	1191625	19353644
580	1193393	19346943
581	1195360	19343477
582	1197594	19344332
583	1199752	19343962
584	1201713	19340403
585	1203776	19338488
586	1205984	19338893
587	1207993	19336115
588	1209962	19332694
589	1211718	19325877
590	1213659	19322036
591	1215702	19319809
592	1217748	19317646
593	1219716	19314228
594	1221964	19315247
595	1223856	19310648
596	1225842	19307533
597	1228230	19310739
598	1230292	19308818
599	1232331	19306519
600	1234502	19306308
601	1236609	19305071
602	1239009	19308412
603	1240967	19304848
604	1242891	19300771
605	1244789	19296286
606	1246906	19295211
607	1248892	19292097
608	1250880	19289030
609	1252667	19282868
610	1254713	19280690
611	1256503	19274604
612	1258625	19273601
613	1260627	19270771
614	1262604	19267552
615	1264610	19264776
616	1266575	19261394
617	1268683	19260178
618	1270750	19258332
619	1273024	19259629
620	1275147	19258628
621	1277061	19254477
622	1279171	19253279
623	1281403	19253916
624	1283331	19249979
625	1285326	19247050
626	1287620	19248592
627	1289643	19246082
628	1291651	19243348
629	1293688	19241047
630	1295757	19239232
631	1297715	19235758
632	1299667	19232206
633	1301587	19228183
634	1303686	19226804
635	1305744	19224822
636	1307674	19220960
637	1309771	19219559
638	1311598	19214195
639	1313684	19212633
640	1315603	19208631
641	1317824	19209043
642	1319853	19206646
643	1322037	19206494
644	1324011	19203297
645	1326144	19202404
646	1328018	19197771
647	1330287	19198843
648	1332517	19199336
649	1334681	19198877
650	1336569	19194457
651	1338469	19190197
652	1340542	19188436
653	1342788	19189145
654	1344740	19185651
655	1346847	19184362
656	1348892	19182195
657	1350890	19179355
658	1353147	19180204
659	1355115	19176932
660	1357396	19178108
661	1359462	19176226
662	1361446	19173192
663	1363339	19168881
664	1365263	19165009
665	1367467	19165079
666	1369535	19163227
667	1371502	19159972
668	1373480	19156867
669	1375727	19157513
670	1377886	19156927
671	1379899	19154314
672	1382135	19154792
673	1383955	19149503
674	1385766	19144102
675	1387720	19140691
676	1390098	19143114
677	1391964	19138481
678	1394113	19137750
679	1396051	19134122
680	1398263	19134242
681	1400261	19131434
682	1402305	19129250
683	1404298	19126382
684	1406665	19128597
685	1408559	19124371
686	1410643	19122737
687	1412639	19119906
688	1414617	19116834
689	1416777	19116228
690	1418820	19114033
691	1420879	19112061
692	1422784	19108014
693	1424800	19105468
694	1426699	19101349
695	1428670	19098203
696	1430964	19099367
697	1432763	19093931
698	1434839	19092196
699	1437008	19091679
700	1439076	19089832
701	1441272	19089674
702	1443291	19087169
703	1445440	19086379
704	1447630	19086129
705	1449851	19086282
706	1451959	19084955
707	1454074	19083698
708	1456223	19082894
709	1458425	19082781
710	1460457	19080440
711	1462248	19074944
712	1464259	19072340
713	1466359	19070882
714	1468617	19071486
715	1470860	19071883
716	1473099	19072215
717	1475330	19072447
718	1477418	19070816
719	1479513	19069286
720	1481626	19067980
721	1483807	19067536
722	1485885	19065784
723	1487789	19061784
724	1490055	19062433
725	1492257	19062252
726	1494389	19061169
727	1496579	19060834
728	1498563	19057858
729	1500580	19055317
730	1502659	19053553
731	1504606	19050122
732	1506939	19051579
733	1509015	19049781
734	1510847	19044904
735	1512824	19041862
736	1514980	19041060
737	1516863	19036848
738	1518843	19033841
739	1520817	19030774
740	1522804	19027867
741	1524895	19026260
742	1527272	19028210
743	1529296	19025758
744	1531574	19026469
745	1533798	19026508
746	1536060	19026997
747	1538247	19026557
748	1540452	19026336
749	1542600	19025410
750	1544787	19024956
751	1547026	19025131
752	1549202	19024531
753	1551570	19026285
754	1553695	19025049
755	1555827	19023897
756	1557976	19022960
757	1560032	19020870
758	1561958	19017205
759	1563967	19014550
760	1566173	19014289
761	1568079	19010393
762	1570072	19007542
763	1572004	19003967
764	1574005	19001226
765	1575990	18998299
766	1578075	18996576
767	1580151	18994734
768	1582275	18993480
769	1584341	18991524
770	1586326	18988595
771	1588396	18986690
772	1590394	18983917
773	1592511	18982574
774	1594545	18980231
775	1596529	18977301
776	1598524	18974505
777	1600390	18970175
778	1602713	18971276
779	1604614	18967364
780	1606536	18963717
781	1608769	18963727
782	1610651	18959605
783	1612678	18957200
784	1614767	18955520
785	1616986	18955358
786	1618898	18951604
787	1620921	18949150
788	1623022	18947599
789	1625235	18947367
790	1627416	18946752
791	1629675	18947037
792	1631727	18944914
793	1633648	18941269
794	1635769	18939950
795	1637707	18936502
796	1639812	18934995
797	1642013	18934597
798	1644122	18933133
799	1646236	18931721
800	1648521	18932267
801	1650601	18930465
802	1652822	18930270
803	1654993	18929499
804	1656926	18926010
805	1659019	18924350
806	1661294	18924764
807	1663598	18925494
808	1665706	18923995
809	1667664	18920782
810	1669798	18919573
811	1672048	18919682
812	1674109	18917637
813	1676308	18917164
814	1678410	18915583
815	1680431	18913093
816	1683027	18917063
817	1685236	18916680
818	1687412	18915919
819	1689608	18915368
820	1691714	18913820
821	1693756	18911553
822	1695961	18911102
823	1698131	18910255
824	1700257	18908924
825	1702286	18906513
826	1704442	18905500
827	1706425	18902583
828	1708672	18902574
829	1710884	18902181
830	1712913	18899765
831	1715172	18899883
832	1717133	18896713
833	1719362	18896495
834	1721479	18895037
835	1723301	18890356
836	1725312	18887744
837	1727271	18884564
838	1729234	18881422
839	1731260	18878983
840	1733446	18878286
841	1735604	18877278
842	1737420	18872548
843	1739299	18868510
844	1741419	18867090
845	1743537	18865657
846	1745420	18861672
847	1747619	18861105
848	1749557	18857710
849	1751704	18856583
