iter	Passed	Remaining
341	405353	779890
342	406641	778902
343	408029	778103
344	409280	777040
345	410322	775580
346	411656	774673
347	412438	772729
348	413643	771581
349	414772	770291
350	416046	769271
351	417221	768066
352	418421	766908
353	419558	765634
354	420680	764335
355	421987	763370
356	423254	762333
357	424554	761351
358	425757	760196
359	426956	759033
360	427855	757340
361	429116	756288
362	430275	755055
363	431473	753892
364	432815	752979
365	434001	751795
366	435358	750904
367	436680	749951
368	437866	748764
369	438980	747453
370	440156	746248
371	441261	744926
372	442511	743846
373	443765	742773
374	445085	741809
375	446234	740559
376	447568	739616
377	448731	738388
378	450057	737429
379	451101	736007
380	452272	734794
381	453368	733459
382	454637	732405
383	455981	731470
384	457200	730333
385	458290	728990
386	459473	727797
387	460573	726471
388	461731	725238
389	462932	724073
390	463865	722491
391	465131	721428
392	466381	720339
393	467736	719411
394	468887	718168
395	470204	717181
396	471511	716174
397	472804	715146
398	473981	713942
399	475180	712770
400	476432	711678
401	477812	710776
402	478980	709557
403	480134	708317
404	481378	707209
405	482603	706075
406	483819	704926
407	484896	703575
408	485834	702024
409	486357	699880
410	487530	698674
411	488645	697387
412	489739	696070
413	490951	694921
414	492209	693837
415	493266	692470
416	494678	691600
417	495505	689914
418	496602	688606
419	497386	686866
420	498702	685863
421	499965	684786
422	501188	683653
423	502014	681982
424	503196	680794
425	504483	679749
426	505701	678611
427	506940	677500
428	508217	676438
429	509488	675368
430	510595	674081
431	511888	673038
432	513089	671874
433	514356	670796
434	515687	669801
435	516903	668655
436	518185	667593
437	519480	666547
438	520650	665341
439	521954	664306
440	523180	663169
441	524467	662110
442	525530	660769
443	526847	659746
444	528099	658640
445	529078	657196
446	530354	656120
447	531455	654829
448	532627	653624
449	533805	652429
450	535154	651440
451	536267	650165
452	537356	648861
453	538525	647653
454	539801	646575
455	540842	645215
456	542009	644007
457	543211	642840
458	544339	641585
459	545516	640389
460	546810	639329
461	547931	638066
462	548946	636683
463	550224	635603
464	551471	634488
465	552678	633327
466	553915	632198
467	555103	631014
468	556392	629945
469	557592	628774
470	558756	627563
471	559955	626390
472	560990	625036
473	562122	623790
474	563461	622773
475	564771	621722
476	565983	620565
477	567180	619389
478	568274	618102
479	569424	616877
480	570718	615806
481	571946	614664
482	573111	613454
483	574280	612249
484	575359	610949
485	576512	609726
486	577843	608693
487	579035	607512
488	580270	606376
489	581523	605259
490	582770	604134
491	583913	602902
492	585086	601701
493	586372	600616
494	587587	599458
495	588960	598459
496	590208	597334
497	591281	596030
498	592525	594899
499	593885	593885
500	595144	592768
501	596282	591531
502	597546	590418
503	598867	589361
504	600211	588325
505	601169	586912
506	602469	585833
507	603640	584628
508	604914	583522
509	606058	582291
510	607374	581225
511	608816	580277
512	609570	578675
513	610581	577320
514	611846	576205
515	612897	574888
516	614032	573651
517	615187	572433
518	616481	571343
519	617805	570282
520	619001	569100
521	620156	567883
522	621374	566722
523	622777	565728
524	623913	564493
525	625188	563382
526	626519	562322
527	627661	561091
528	628896	559943
529	629821	558520
530	630843	557185
531	632113	556069
532	633417	554983
533	634459	553666
534	635559	552402
535	636666	551144
536	637774	549887
537	638881	548630
538	640121	547487
539	641381	546362
540	642650	545242
541	643703	543940
542	644690	542585
543	645825	541353
544	646915	540085
545	648012	538823
546	649277	537701
547	650530	536568
548	651724	535387
549	652853	534152
550	654067	532987
551	655310	531846
552	656499	530660
553	657793	529559
554	658862	528277
555	660113	527141
556	661516	526125
557	662768	524988
558	663970	523812
559	665143	522612
560	666298	521399
561	667545	520257
562	668667	519018
563	669879	517849
564	671083	516674
565	672385	515574
566	673532	514355
567	674612	513085
568	675787	511888
569	676935	510670
570	678135	509492
571	679236	508239
572	680479	507093
573	681639	505885
574	682757	504646
575	684044	503533
576	685147	502283
577	686346	501104
578	687601	499965
579	688622	498657
580	689653	497357
581	690815	496153
582	691996	494961
583	693349	493892
584	694633	492774
585	695747	491535
586	696628	490131
587	697307	488589
588	698439	487366
589	699681	486219
590	700810	484993
591	702063	483854
592	703030	482518
593	704233	481344
594	705484	480203
595	706739	479065
596	707901	477863
597	709194	476749
598	710361	475551
599	711486	474324
600	712716	473167
601	713902	471982
602	715098	470802
603	716355	469663
604	717275	468303
605	718433	467100
606	719429	465792
607	720541	464559
608	721785	463412
609	723015	462255
610	724162	461046
611	725307	459835
612	726407	458596
613	727646	457445
614	729067	456408
615	730451	455346
616	731740	454224
617	732915	453031
618	734005	451787
619	735047	450512
620	736405	449432
621	737481	448180
622	738689	447007
623	740004	445899
624	741197	444718
625	742276	443468
626	743385	442237
627	744502	441011
628	745803	439893
629	747043	438739
630	748101	437479
631	749320	436313
632	750511	435130
633	751692	433942
634	752746	432681
635	753961	431512
636	755172	430341
637	756234	429086
638	757333	427851
639	758443	426624
640	759756	425511
641	760996	424356
642	762226	423195
643	763364	421984
644	764601	420827
645	765699	419593
646	766817	418371
647	768063	417219
648	769439	416137
649	770610	414944
650	771832	413778
651	773005	412585
652	773812	411198
653	774950	409988
654	775946	408704
655	777091	407499
656	778194	406271
657	779419	405108
658	780720	403984
659	781858	402775
660	783090	401615
661	784396	400492
662	785693	399364
663	786888	398184
664	788128	397027
665	789350	395860
666	790562	394688
667	791882	393570
668	793048	392375
669	794229	391187
670	795555	390071
671	796802	388915
672	797944	387708
673	799258	386584
674	800466	385409
675	801683	384238
676	802855	383046
677	804111	381893
678	805301	380709
679	806666	379607
680	807835	378413
681	808889	377165
682	810224	376048
683	811459	374884
684	812347	373561
685	813385	372307
686	814656	371160
687	815786	369949
688	817097	368820
689	818062	367535
690	819319	366381
691	820370	365135
692	821481	363917
693	822669	362733
694	823545	361412
695	824785	360251
696	826065	359107
697	827118	357865
698	828327	356690
699	829478	355490
700	830745	354340
701	831977	353175
702	833392	352087
703	834405	350829
704	835621	349657
705	837000	348552
706	838148	347351
707	839521	346243
708	840717	345061
709	842009	343919
710	843417	342823
711	844579	341627
712	845896	340494
713	847143	339332
714	848392	338170
715	849514	336958
716	850722	335780
717	851868	334578
718	853132	333421
719	854386	332261
720	855632	331097
721	856968	329968
722	858321	328845
723	859545	327671
724	860800	326510
725	862070	325354
726	863337	324196
727	864559	323022
728	865818	321861
729	867099	320708
730	868345	319541
731	869697	318413
732	870951	317249
733	871828	315948
734	873038	314768
735	874227	313581
736	875405	312390
737	876716	311246
738	877840	310035
739	879187	308903
740	880436	307736
741	881794	306607
742	882965	305413
743	883962	304159
744	885184	302982
745	886381	301797
746	887102	300451
747	888374	299291
748	889634	298128
749	890857	296952
750	892093	295780
751	893216	294571
752	894301	293349
753	895478	292158
754	896672	290973
755	897819	289772
756	898628	288463
757	899927	287311
758	901049	286103
759	902316	284942
760	903583	283779
