iter	MultiClass
158	6.863616756e-06
159	6.863304987e-06
160	6.862591627e-06
161	6.85838742e-06
162	6.858037102e-06
163	6.857830487e-06
164	6.85687129e-06
165	6.856453835e-06
166	6.855711076e-06
167	6.855552088e-06
168	6.854913128e-06
169	6.854842778e-06
170	6.854504873e-06
171	6.854432189e-06
172	6.854140212e-06
173	6.853932327e-06
174	6.853781211e-06
175	6.853276662e-06
176	6.851469419e-06
177	6.851085616e-06
178	6.849229576e-06
179	6.848836083e-06
180	6.848601246e-06
181	6.847830621e-06
182	6.845468786e-06
183	6.845269604e-06
184	6.84488527e-06
185	6.8446045e-06
186	6.844330926e-06
187	6.843951283e-06
188	6.843386504e-06
189	6.843123169e-06
190	6.84269985e-06
191	6.8410972e-06
192	6.840859493e-06
193	6.840740446e-06
194	6.839621011e-06
195	6.839006499e-06
196	6.838637347e-06
197	6.838489527e-06
198	6.837648242e-06
199	6.837524277e-06
200	6.836901329e-06
201	6.833689414e-06
202	6.833443458e-06
203	6.833401452e-06
204	6.832444875e-06
205	6.832193904e-06
206	6.830660025e-06
207	6.82929751e-06
208	6.828877059e-06
209	6.828488978e-06
210	6.828405869e-06
211	6.82829245e-06
212	6.827893964e-06
213	6.82680557e-06
214	6.826622795e-06
215	6.825274204e-06
216	6.825203564e-06
217	6.824430237e-06
218	6.820274844e-06
219	6.819983566e-06
220	6.819559436e-06
221	6.819248852e-06
222	6.819182589e-06
223	6.819145931e-06
224	6.818230883e-06
225	6.818128582e-06
226	6.81804151e-06
227	6.815007184e-06
228	6.814393192e-06
229	6.814294203e-06
230	6.814243586e-06
231	6.813709822e-06
232	6.813269781e-06
233	6.810526545e-06
234	6.809966189e-06
235	6.808231653e-06
236	6.806658589e-06
237	6.806227499e-06
238	6.806140918e-06
239	6.805973147e-06
240	6.805739252e-06
241	6.80347455e-06
242	6.800219173e-06
243	6.799266642e-06
244	6.798866979e-06
245	6.798830339e-06
246	6.798444505e-06
247	6.791358577e-06
248	6.790069146e-06
249	6.787565285e-06
250	6.787050544e-06
251	6.786963638e-06
252	6.785595747e-06
253	6.78535227e-06
254	6.784958039e-06
255	6.784653704e-06
256	6.784122823e-06
257	6.783322413e-06
258	6.781883237e-06
259	6.781598745e-06
260	6.780821469e-06
261	6.78013823e-06
262	6.779659838e-06
263	6.778646741e-06
264	6.778563028e-06
265	6.778554304e-06
266	6.778005547e-06
267	6.77780735e-06
268	6.777759007e-06
269	6.777598632e-06
270	6.77730024e-06
271	6.77603547e-06
272	6.775650981e-06
273	6.775331393e-06
274	6.775188172e-06
275	6.774337026e-06
276	6.774208112e-06
277	6.774142931e-06
278	6.772902595e-06
279	6.769104993e-06
280	6.768424494e-06
281	6.767888861e-06
282	6.767648129e-06
283	6.766962857e-06
284	6.765922701e-06
285	6.765797194e-06
286	6.765695424e-06
287	6.765534878e-06
288	6.764395012e-06
289	6.758452236e-06
290	6.758194912e-06
291	6.7573098e-06
292	6.756278735e-06
293	6.755924244e-06
294	6.755504972e-06
295	6.754797314e-06
296	6.754232575e-06
297	6.753929113e-06
298	6.753372395e-06
299	6.753307442e-06
300	6.751552556e-06
301	6.750749225e-06
302	6.750336432e-06
303	6.750095805e-06
304	6.749983044e-06
305	6.749738741e-06
306	6.748463869e-06
307	6.748372617e-06
308	6.74826305e-06
309	6.746984484e-06
310	6.746822411e-06
311	6.745927449e-06
312	6.744767288e-06
313	6.742309277e-06
314	6.741915633e-06
315	6.74163043e-06
316	6.740611913e-06
317	6.74016717e-06
318	6.739990944e-06
319	6.739455357e-06
320	6.738330358e-06
321	6.737395906e-06
322	6.73691036e-06
323	6.734509094e-06
324	6.734435351e-06
325	6.733179968e-06
326	6.730718233e-06
327	6.730608942e-06
328	6.727908641e-06
329	6.727577282e-06
330	6.726545415e-06
331	6.726483297e-06
332	6.726368845e-06
333	6.725010652e-06
334	6.72406819e-06
335	6.723330656e-06
336	6.722986259e-06
337	6.722010294e-06
338	6.721944595e-06
339	6.720088095e-06
340	6.719312535e-06
341	6.719274916e-06
342	6.71827605e-06
343	6.715414222e-06
344	6.715183717e-06
345	6.714975055e-06
346	6.714778204e-06
347	6.714578776e-06
348	6.713725077e-06
349	6.713403184e-06
350	6.713157948e-06
351	6.713071277e-06
352	6.712189325e-06
353	6.710966832e-06
354	6.710366003e-06
355	6.709822356e-06
356	6.709449753e-06
357	6.708983298e-06
358	6.708473917e-06
359	6.708134802e-06
360	6.707308114e-06
361	6.701872687e-06
362	6.701413326e-06
363	6.700358013e-06
364	6.700306768e-06
365	6.700277814e-06
366	6.699869217e-06
367	6.698102046e-06
368	6.695198958e-06
369	6.694447597e-06
370	6.694019341e-06
371	6.69308965e-06
372	6.692692049e-06
373	6.691523255e-06
374	6.691397397e-06
375	6.691256735e-06
376	6.691037814e-06
377	6.690617221e-06
378	6.690386233e-06
379	6.688723677e-06
380	6.688331709e-06
381	6.68547974e-06
382	6.684964125e-06
383	6.684670443e-06
384	6.684386337e-06
385	6.684213328e-06
386	6.683663242e-06
387	6.683464313e-06
388	6.68290258e-06
389	6.682820852e-06
390	6.682695239e-06
391	6.682526978e-06
392	6.681911835e-06
393	6.677500911e-06
394	6.676391632e-06
395	6.676186839e-06
396	6.67484854e-06
397	6.674671727e-06
398	6.674576033e-06
399	6.673071905e-06
400	6.669276211e-06
401	6.666823361e-06
402	6.66576718e-06
403	6.665634785e-06
404	6.665322054e-06
405	6.664826663e-06
406	6.66425254e-06
407	6.662567562e-06
408	6.662235513e-06
409	6.661822691e-06
410	6.660812083e-06
411	6.660725351e-06
412	6.659240205e-06
413	6.657284876e-06
414	6.656627611e-06
415	6.655492769e-06
416	6.654914597e-06
417	6.65483558e-06
418	6.654094903e-06
419	6.651483678e-06
420	6.648243846e-06
421	6.648209786e-06
422	6.647930329e-06
423	6.647377402e-06
424	6.64673297e-06
425	6.645520628e-06
426	6.645240418e-06
427	6.645106363e-06
428	6.645021413e-06
429	6.643742796e-06
430	6.643535106e-06
431	6.643341786e-06
432	6.639500028e-06
433	6.639130009e-06
434	6.637794442e-06
435	6.637609588e-06
436	6.637281797e-06
437	6.637149331e-06
438	6.636551772e-06
439	6.635649608e-06
440	6.63455642e-06
441	6.626441759e-06
442	6.623491305e-06
443	6.622498809e-06
444	6.622311674e-06
445	6.621590679e-06
446	6.621294291e-06
447	6.621175331e-06
448	6.62102807e-06
449	6.620606242e-06
450	6.619852629e-06
451	6.619615473e-06
452	6.61957702e-06
453	6.619264231e-06
454	6.619109106e-06
455	6.618706237e-06
456	6.616609366e-06
457	6.615773065e-06
458	6.615688141e-06
459	6.614649403e-06
460	6.614044392e-06
461	6.612691027e-06
462	6.612249906e-06
463	6.611238511e-06
464	6.609379769e-06
465	6.608387274e-06
466	6.60633626e-06
467	6.600360123e-06
468	6.599189651e-06
469	6.598423203e-06
470	6.590772584e-06
471	6.590738743e-06
472	6.589701722e-06
473	6.588173376e-06
474	6.587960645e-06
475	6.587214172e-06
476	6.584341283e-06
477	6.583437206e-06
478	6.58224626e-06
479	6.582106954e-06
480	6.581926207e-06
481	6.578032012e-06
482	6.577736585e-06
483	6.57744095e-06
484	6.575017131e-06
485	6.574488589e-06
486	6.57224553e-06
487	6.572138882e-06
488	6.570980645e-06
489	6.565013321e-06
490	6.564805799e-06
491	6.563616311e-06
492	6.563562235e-06
493	6.56337327e-06
494	6.562693013e-06
495	6.562417035e-06
496	6.560729129e-06
497	6.558380636e-06
498	6.558137713e-06
499	6.557824298e-06
500	6.557193691e-06
501	6.557088722e-06
502	6.556466002e-06
503	6.556123583e-06
504	6.555367853e-06
505	6.554251943e-06
506	6.553506104e-06
507	6.552164416e-06
508	6.549949512e-06
509	6.549448691e-06
510	6.549403146e-06
511	6.549341397e-06
512	6.547127355e-06
513	6.547029534e-06
514	6.546472505e-06
515	6.542323054e-06
516	6.542144241e-06
517	6.542049492e-06
518	6.539675672e-06
519	6.538592542e-06
520	6.53739363e-06
521	6.537274599e-06
522	6.537158566e-06
523	6.537084483e-06
524	6.536679029e-06
525	6.531633251e-06
526	6.531555565e-06
527	6.531476537e-06
528	6.531088993e-06
529	6.530797458e-06
530	6.53021281e-06
531	6.524797519e-06
532	6.524680081e-06
533	6.524601862e-06
534	6.523171849e-06
535	6.522213414e-06
536	6.521904867e-06
537	6.519752214e-06
538	6.519422325e-06
539	6.51832726e-06
540	6.517077529e-06
541	6.513722314e-06
542	6.513400961e-06
543	6.512810746e-06
544	6.512377144e-06
545	6.50507796e-06
546	6.502984267e-06
547	6.502428694e-06
548	6.501048442e-06
549	6.500612229e-06
550	6.49985817e-06
551	6.49946509e-06
552	6.499029938e-06
553	6.498146948e-06
554	6.497918424e-06
555	6.497481765e-06
556	6.497351943e-06
557	6.496933234e-06
558	6.496110326e-06
559	6.495605788e-06
560	6.494546368e-06
561	6.494346813e-06
562	6.493778539e-06
563	6.491475011e-06
564	6.491241056e-06
565	6.491072155e-06
566	6.490391963e-06
567	6.489832311e-06
568	6.489439287e-06
569	6.489148137e-06
570	6.489102116e-06
571	6.487663176e-06
572	6.485777121e-06
573	6.485720156e-06
574	6.485601341e-06
575	6.484485713e-06
576	6.483522545e-06
577	6.48342382e-06
578	6.481910362e-06
579	6.480965731e-06
580	6.480793446e-06
581	6.480488347e-06
582	6.478414669e-06
583	6.478098406e-06
584	6.477503143e-06
585	6.477239684e-06
586	6.476612207e-06
587	6.476183098e-06
588	6.475635402e-06
589	6.475543427e-06
590	6.475495074e-06
591	6.47369217e-06
592	6.47215145e-06
593	6.469063912e-06
594	6.467842186e-06
595	6.46767053e-06
596	6.467615486e-06
597	6.467259308e-06
598	6.466783978e-06
599	6.466707951e-06
600	6.465376991e-06
601	6.465138868e-06
602	6.46497343e-06
603	6.464641334e-06
604	6.464368519e-06
605	6.463744219e-06
606	6.463507332e-06
607	6.460167439e-06
608	6.459939925e-06
609	6.459745308e-06
610	6.456379545e-06
611	6.456157948e-06
612	6.456111912e-06
613	6.455300266e-06
614	6.448460349e-06
615	6.448380622e-06
616	6.446730769e-06
617	6.446501756e-06
618	6.446401464e-06
619	6.446050254e-06
620	6.445878844e-06
621	6.445346033e-06
622	6.444176291e-06
623	6.444084307e-06
624	6.442684828e-06
625	6.442590154e-06
626	6.442134169e-06
627	6.441460133e-06
628	6.441382707e-06
629	6.43973021e-06
630	6.438941321e-06
631	6.438813864e-06
632	6.438713161e-06
633	6.437695737e-06
634	6.437423128e-06
635	6.436628204e-06
636	6.43655912e-06
637	6.434865234e-06
638	6.431523473e-06
639	6.430496258e-06
640	6.429896415e-06
641	6.429053518e-06
642	6.426849484e-06
643	6.426707833e-06
644	6.426041444e-06
645	6.425960842e-06
646	6.425148999e-06
647	6.423075094e-06
648	6.422703824e-06
649	6.421965647e-06
650	6.421925906e-06
651	6.42182159e-06
652	6.420109484e-06
653	6.418935308e-06
654	6.418209847e-06
655	6.414189418e-06
656	6.414086379e-06
657	6.413862997e-06
658	6.413762592e-06
659	6.413434387e-06
660	6.413186405e-06
661	6.412529638e-06
662	6.411646581e-06
663	6.410941066e-06
664	6.4108841e-06
665	6.410514527e-06
666	6.410446875e-06
667	6.409773749e-06
668	6.408994284e-06
669	6.407951009e-06
670	6.406834399e-06
671	6.406753309e-06
672	6.406456372e-06
673	6.406015937e-06
674	6.40598255e-06
675	6.404988895e-06
676	6.404762271e-06
677	6.40435053e-06
678	6.402227021e-06
679	6.401417603e-06
680	6.401364595e-06
681	6.40104405e-06
682	6.400209531e-06
683	6.399284465e-06
684	6.398804804e-06
685	6.397777805e-06
686	6.393742333e-06
687	6.392769221e-06
688	6.392667051e-06
689	6.392491755e-06
690	6.392394953e-06
691	6.391175415e-06
692	6.390268552e-06
693	6.389828646e-06
694	6.388618663e-06
695	6.388347161e-06
696	6.386464353e-06
697	6.386415218e-06
698	6.385493605e-06
699	6.384477655e-06
700	6.384377228e-06
701	6.383638851e-06
702	6.383385293e-06
703	6.383196865e-06
704	6.379742096e-06
705	6.379371267e-06
706	6.37796482e-06
707	6.377725826e-06
708	6.377674196e-06
709	6.377578485e-06
710	6.377417248e-06
711	6.375660472e-06
712	6.375353485e-06
713	6.37490235e-06
714	6.373629868e-06
715	6.373612321e-06
716	6.372858347e-06
717	6.372445657e-06
718	6.372229959e-06
719	6.371189427e-06
720	6.36961344e-06
721	6.367658151e-06
722	6.365060139e-06
723	6.364800692e-06
724	6.364705934e-06
725	6.364490973e-06
726	6.36369951e-06
727	6.361834648e-06
728	6.361582821e-06
729	6.361381876e-06
730	6.356737342e-06
731	6.356638112e-06
732	6.356580911e-06
733	6.356194091e-06
734	6.355407829e-06
735	6.355246401e-06
736	6.354358586e-06
737	6.352923703e-06
738	6.352836007e-06
739	6.352775455e-06
740	6.3521152e-06
741	6.350811856e-06
742	6.349073427e-06
743	6.348902386e-06
744	6.344945725e-06
745	6.344695647e-06
746	6.342006943e-06
747	6.34165578e-06
748	6.340857131e-06
749	6.339609687e-06
750	6.339489166e-06
751	6.339053781e-06
752	6.338065945e-06
753	6.337989491e-06
754	6.335060395e-06
755	6.334682768e-06
756	6.334474177e-06
757	6.33349165e-06
758	6.33293153e-06
759	6.332715213e-06
760	6.332469812e-06
761	6.332231506e-06
762	6.33214566e-06
763	6.331833615e-06
764	6.331548598e-06
765	6.331271646e-06
766	6.329299419e-06
767	6.329233945e-06
768	6.32799187e-06
769	6.327159418e-06
770	6.325538001e-06
771	6.325333193e-06
772	6.325023611e-06
773	6.324807175e-06
774	6.324751092e-06
775	6.324554023e-06
776	6.323287441e-06
777	6.322703514e-06
778	6.322358751e-06
779	6.319268966e-06
780	6.318442478e-06
781	6.318332336e-06
782	6.31627721e-06
783	6.316240293e-06
784	6.316112905e-06
785	6.315983407e-06
786	6.314640996e-06
787	6.313517319e-06
788	6.312812265e-06
789	6.311865717e-06
790	6.310379901e-06
791	6.309238722e-06
792	6.308791053e-06
793	6.308617558e-06
794	6.307903798e-06
795	6.30649146e-06
796	6.306342691e-06
797	6.303105798e-06
798	6.302999435e-06
799	6.301140622e-06
800	6.300923595e-06
801	6.300832433e-06
802	6.300673077e-06
803	6.300230407e-06
804	6.299962513e-06
805	6.29987427e-06
806	6.299602705e-06
807	6.298777116e-06
808	6.297097052e-06
809	6.296819717e-06
810	6.296729729e-06
811	6.29552673e-06
812	6.294686495e-06
813	6.294447585e-06
814	6.294261866e-06
815	6.293649198e-06
816	6.293500821e-06
817	6.293029459e-06
818	6.292734443e-06
819	6.292466134e-06
820	6.292310957e-06
821	6.290807924e-06
822	6.290312507e-06
823	6.289729721e-06
824	6.288455617e-06
825	6.287414256e-06
826	6.286461265e-06
827	6.286104724e-06
828	6.285826303e-06
829	6.285400035e-06
830	6.285212871e-06
831	6.285155782e-06
832	6.284278347e-06
833	6.284137946e-06
834	6.284077123e-06
835	6.283888232e-06
836	6.283552196e-06
837	6.283327481e-06
838	6.283235268e-06
839	6.283054599e-06
840	6.280933474e-06
841	6.280880276e-06
842	6.279885402e-06
843	6.279671114e-06
844	6.279598045e-06
845	6.279171189e-06
846	6.278767531e-06
847	6.277891609e-06
848	6.277190185e-06
849	6.277170603e-06
850	6.275391111e-06
851	6.275206595e-06
852	6.274649706e-06
853	6.274582536e-06
854	6.274380344e-06
855	6.274241955e-06
856	6.274036744e-06
857	6.273624546e-06
858	6.273342662e-06
859	6.271522141e-06
860	6.271116543e-06
861	6.270639654e-06
862	6.270487726e-06
863	6.270413117e-06
864	6.270364316e-06
865	6.269686131e-06
866	6.268416953e-06
867	6.26821253e-06
868	6.268035125e-06
869	6.267855429e-06
870	6.267578566e-06
871	6.267353065e-06
872	6.267018294e-06
873	6.266537609e-06
874	6.262709992e-06
875	6.262499421e-06
876	6.262442006e-06
877	6.262195757e-06
878	6.262109928e-06
879	6.260190759e-06
880	6.260136938e-06
881	6.260100307e-06
882	6.259663282e-06
883	6.25892237e-06
884	6.258471516e-06
885	6.257645726e-06
886	6.256525735e-06
887	6.256037462e-06
888	6.255933438e-06
889	6.255345792e-06
890	6.255295139e-06
891	6.254574866e-06
892	6.254416346e-06
893	6.248623757e-06
894	6.248490749e-06
895	6.248332131e-06
896	6.248270111e-06
897	6.247214872e-06
898	6.247035423e-06
899	6.246800603e-06
900	6.245391062e-06
901	6.245094621e-06
902	6.244694023e-06
903	6.243988108e-06
904	6.24376964e-06
905	6.243747192e-06
906	6.237797881e-06
907	6.237760488e-06
908	6.237637602e-06
909	6.23697608e-06
910	6.236347422e-06
911	6.236088659e-06
912	6.235619885e-06
913	6.235440925e-06
914	6.234806693e-06
915	6.234438517e-06
916	6.233483722e-06
917	6.23340293e-06
918	6.233080201e-06
919	6.232747311e-06
920	6.232624731e-06
921	6.231769611e-06
922	6.231603277e-06
923	6.230032539e-06
924	6.224238954e-06
925	6.22419963e-06
926	6.22411244e-06
927	6.224071405e-06
928	6.22332111e-06
929	6.222151014e-06
930	6.221928848e-06
931	6.221089997e-06
932	6.219610484e-06
933	6.218361335e-06
934	6.218198255e-06
935	6.217517663e-06
936	6.217073198e-06
937	6.216805296e-06
938	6.214541451e-06
939	6.214471674e-06
940	6.214236684e-06
941	6.213136838e-06
942	6.21287281e-06
943	6.21249662e-06
944	6.211842989e-06
945	6.211112048e-06
946	6.210129423e-06
947	6.209216318e-06
948	6.209043087e-06
949	6.208838679e-06
950	6.208772228e-06
951	6.208572035e-06
952	6.207897756e-06
953	6.20706527e-06
954	6.207006274e-06
955	6.206763202e-06
956	6.206650523e-06
957	6.204987859e-06
958	6.203877503e-06
959	6.203000622e-06
960	6.202856752e-06
961	6.201870888e-06
962	6.201615033e-06
963	6.194780064e-06
964	6.193208259e-06
965	6.193128923e-06
966	6.192840656e-06
967	6.192731752e-06
968	6.19266518e-06
969	6.191066495e-06
970	6.190869989e-06
971	6.190690797e-06
972	6.189735315e-06
973	6.188530642e-06
974	6.18759435e-06
975	6.187367459e-06
976	6.187286467e-06
977	6.186935837e-06
978	6.186846404e-06
979	6.18641613e-06
980	6.185428843e-06
981	6.184994633e-06
982	6.18450718e-06
983	6.184229459e-06
984	6.183723481e-06
985	6.183660127e-06
986	6.183338549e-06
987	6.1830151e-06
988	6.182536555e-06
989	6.182256275e-06
990	6.182006798e-06
991	6.181446949e-06
992	6.181140388e-06
993	6.179518628e-06
994	6.179472409e-06
995	6.179385622e-06
996	6.177861438e-06
997	6.177823e-06
998	6.177253469e-06
999	6.176958518e-06
