iter	Passed	Remaining
711	857499	346853
712	858780	345680
713	860106	344524
714	861414	343361
715	861768	341818
716	862983	340619
717	864220	339429
718	865497	338254
719	866735	337063
720	868055	335904
721	869311	334721
722	870553	333531
723	871677	332297
724	872911	331104
725	873964	329843
726	875201	328651
727	876384	327440
728	877376	326157
729	878582	324955
730	879760	323742
731	881000	322551
732	882308	321386
733	883353	320125
734	884452	318884
735	885687	317692
736	886954	316511
737	888133	315299
738	889301	314083
739	890414	312848
740	891855	311728
741	893225	310582
742	894519	309409
743	895746	308213
744	896978	307019
745	898239	305834
746	899530	304660
747	900447	303359
748	901793	302203
749	903044	301014
750	904401	299861
751	905645	298670
752	906843	297464
753	907951	296228
754	909100	295006
755	910301	293801
756	911598	292626
757	912844	291435
758	914006	290218
759	915118	288984
760	916308	287776
761	917496	286567
762	918554	285317
763	919974	284180
764	921219	282989
765	922458	281795
766	923651	280587
767	924749	279351
768	926026	278169
769	927255	276972
770	928418	275755
771	929654	274561
772	930872	273361
773	932070	272154
774	933111	270903
775	934304	269696
776	935470	268481
777	936574	267248
778	937789	266048
779	939103	264875
780	940453	263712
781	941694	262518
782	943062	261359
783	944251	260150
784	945444	258943
785	946719	257758
786	947865	256537
787	949061	255331
788	950366	254153
789	951520	252935
790	952791	251749
791	953891	250516
792	954981	249282
793	956181	248077
794	957354	246864
795	958470	245638
796	959691	244438
797	960994	243259
798	962258	242069
799	963471	240867
800	964715	239673
801	965766	238431
802	966834	237193
803	967988	235977
804	969044	234737
805	970268	233538
806	971601	232365
807	972724	231142
808	974046	229966
809	975206	228752
810	976339	227531
811	977482	226313
812	978857	225149
813	980049	223942
814	981218	222730
815	982464	221536
816	983667	220331
817	984956	219146
818	986131	217936
819	987278	216719
820	988531	215526
821	989744	214324
822	990918	213113
823	992142	211913
824	993513	210745
825	994895	209578
826	996002	208353
827	997252	207158
828	998483	205959
829	999686	204755
830	1000974	203567
831	1002181	202363
832	1003334	201148
833	1004528	199942
834	1005805	198751
835	1006937	197533
836	1008203	196340
837	1009451	195144
838	1010615	193932
839	1011792	192722
840	1012945	191508
841	1014153	190304
842	1015436	189114
843	1016612	187904
844	1017744	186686
845	1018944	185481
846	1020214	184288
847	1021509	183100
848	1022710	181895
849	1023928	180693
850	1025164	179494
851	1026402	178295
852	1027594	177088
853	1028849	175892
854	1030034	174684
855	1030913	173424
856	1032052	172209
857	1033257	171005
858	1034385	169788
859	1035580	168582
860	1036844	167388
861	1037892	166159
862	1039170	164966
863	1040276	163747
864	1041412	162532
865	1042640	161332
866	1044066	160162
867	1045233	158952
868	1046343	157734
869	1047493	156521
870	1048698	155318
871	1049961	154122
872	1051281	152935
873	1052549	151740
874	1053837	150548
875	1055029	149342
876	1056211	148134
877	1057452	146935
878	1058652	145730
879	1059859	144526
880	1061089	143325
881	1062428	142138
882	1063606	140930
883	1064845	139730
884	1065932	138510
885	1067285	137325
886	1068485	136120
887	1069679	134914
888	1070839	133704
889	1072196	132518
890	1073424	131316
891	1074668	130116
892	1075806	128904
893	1077085	127708
894	1078261	126499
895	1079468	125295
896	1080435	124063
897	1081644	122859
898	1082753	121644
899	1083869	120429
900	1085043	119222
901	1086199	118012
902	1087382	116806
903	1088474	115590
904	1089626	114380
905	1090408	113132
906	1091564	111924
907	1092716	110715
908	1094088	109529
909	1095462	108342
910	1096702	107142
911	1097947	105942
912	1099121	104735
913	1100279	103527
914	1101519	102326
915	1102671	101118
916	1103857	99912
917	1105082	98711
918	1106142	97494
919	1107223	96280
920	1108428	95076
921	1109596	93870
922	1110875	92673
923	1111877	91453
924	1113043	90246
925	1114196	89039
926	1115444	87839
927	1116689	86639
928	1118105	85452
929	1119176	84239
930	1120208	83023
931	1121464	81823
932	1122657	80619
933	1123923	79420
934	1125226	78224
935	1126466	77023
936	1127721	75823
937	1128864	74615
938	1130186	73419
939	1131313	72211
940	1132630	71015
941	1133915	69816
942	1135155	68614
943	1136136	67397
944	1137442	66200
945	1138508	64988
946	1139790	63789
947	1141161	62595
948	1142180	61381
949	1143335	60175
950	1144533	58971
951	1145770	57769
952	1147031	56569
953	1148359	55371
954	1149570	54168
955	1150805	52965
956	1152068	51764
957	1153429	50567
958	1154521	49359
959	1155708	48154
960	1156793	46945
961	1157884	45737
962	1159063	44533
963	1160183	43326
964	1161433	42124
965	1162705	40923
966	1163844	39717
967	1164926	38509
968	1166047	37303
969	1167261	36100
970	1168506	34898
971	1169643	33693
972	1170853	32490
973	1172050	31286
974	1173375	30086
975	1174573	28882
976	1175844	27681
977	1177105	26478
978	1178217	25273
979	1179426	24069
980	1180459	22863
981	1181556	21657
982	1182722	20453
983	1183971	19251
984	1185258	18049
985	1186488	16846
986	1187631	15642
987	1188751	14438
988	1190019	13235
989	1191286	12033
990	1192426	10829
991	1193685	9626
992	1194860	8422
993	1196002	7219
994	1197304	6016
995	1198448	4813
996	1199689	3609
997	1200773	2406
998	1202124	1203
999	1203438	0
