iter	MultiClass
0	1.105174426
1	0.9159850108
2	0.7756869729
3	0.6663713569
4	0.5781549259
5	0.5053194168
6	0.4441636361
7	0.3925250576
8	0.347910681
9	0.3092006224
10	0.2757634021
11	0.2465515349
12	0.2209915477
13	0.1983347502
14	0.1782665973
15	0.1605562719
16	0.144907067
17	0.1308596164
18	0.1183373392
19	0.1072064098
20	0.09722082011
21	0.08823638954
22	0.08016520112
23	0.07288623268
24	0.06638625291
25	0.06063430601
26	0.05537459103
27	0.05063459107
28	0.04637385494
29	0.04255166415
30	0.03907251955
31	0.03599576605
32	0.03258131286
33	0.030021539
34	0.02730488336
35	0.0252049566
36	0.02332470736
37	0.02130814294
38	0.0194529392
39	0.01804004818
40	0.01679344538
41	0.01558523731
42	0.01456500179
43	0.01338706949
44	0.01236936235
45	0.01148657186
46	0.01071873129
47	0.01005852498
48	0.009379310498
49	0.008811278933
50	0.008274827914
51	0.007769053259
52	0.007340122525
53	0.007011048178
54	0.006629612324
55	0.006297094553
56	0.00601678979
57	0.005732436701
58	0.005460210788
59	0.00518642994
60	0.00499303363
61	0.004789068366
62	0.004598269995
63	0.004438464205
64	0.004301259588
65	0.004145642946
66	0.004007045395
67	0.003861002781
68	0.003751069761
69	0.003650558749
70	0.003533826739
71	0.00343587351
72	0.003329983281
73	0.003241108873
74	0.003163757836
75	0.003079463411
76	0.003013932975
77	0.002961072085
78	0.002914194105
79	0.002519105877
80	0.002457329758
81	0.002401045464
82	0.002293137128
83	0.00225503585
84	0.002223826295
85	0.002122465157
86	0.002079047396
87	0.002054167606
88	0.002023475306
89	0.00196218004
90	0.001934294389
91	0.001889328179
92	0.00183148006
93	0.001791254169
94	0.001762507684
95	0.001730508844
96	0.001713163289
97	0.001687767728
98	0.001666821636
99	0.001639399916
100	0.001613162538
101	0.001597849631
102	0.001574417663
103	0.001560285404
104	0.001530572586
105	0.001484682839
106	0.001462520512
107	0.001437671486
108	0.001416990352
109	0.001398420805
110	0.001382876153
111	0.001372613723
112	0.001344200782
113	0.001334120514
114	0.001320207404
115	0.001302937741
116	0.001283643943
117	0.001270053057
118	0.001260619838
119	0.001250065
120	0.001241023944
121	0.001232313351
122	0.001218575457
123	0.001211012488
124	0.001184041175
125	0.001177036741
126	0.00117527885
127	0.001163276108
128	0.00115176816
129	0.001147771305
130	0.001120953367
131	0.001104857436
132	0.001090964129
133	0.001083509889
