iter	Passed	Remaining
387	459116	724174
388	460300	722991
389	461327	721562
390	462521	720397
391	463883	719493
392	465026	718246
393	465996	716735
394	467398	715889
395	468691	714873
396	469969	713832
397	471276	712834
398	472556	711795
399	473658	710488
400	474826	709279
401	476039	708138
402	477065	706720
403	478166	705414
404	479363	704249
405	480553	703076
406	481754	701918
407	482920	700708
408	484122	699551
409	485273	698319
410	486464	697148
411	487346	695533
412	488554	694385
413	489863	693381
414	491198	692412
415	492422	691286
416	493661	690178
417	494707	688803
418	495818	687519
419	496891	686183
420	498121	685064
421	499351	683946
422	500190	682293
423	501551	681352
424	502634	680034
425	503929	679004
426	505126	677839
427	506231	676552
428	507292	675207
429	508390	673912
430	509619	672791
431	510803	671612
432	512022	670477
433	513314	669437
434	514372	668092
435	515427	666745
436	516570	665512
437	517585	664116
438	518629	662758
439	519835	661608
440	521121	660559
441	522429	659537
442	523761	658544
443	524938	657356
444	526096	656142
445	527356	655057
446	528602	653953
447	529923	652941
448	531070	651714
449	532424	650740
450	533690	649658
451	534859	648458
452	536004	647228
453	537330	646216
454	538466	644976
455	539856	644039
456	541070	642891
457	542364	641837
458	543701	640833
459	544861	639619
460	545946	638318
461	547069	637063
462	548275	635905
463	549381	634630
464	550496	633366
465	551540	632023
466	552527	630614
467	553794	629526
468	554823	628169
469	555993	626970
470	557324	625954
471	558486	624747
472	559475	623347
473	560564	622060
474	561702	620828
475	562932	619698
476	564129	618532
477	565261	617293
478	566640	616324
479	567901	615226
480	569100	614060
481	570299	612894
482	571382	611604
483	572568	610423
484	573725	609213
485	574899	608021
486	576203	606966
487	577426	605824
488	578555	604584
489	579539	603194
490	580636	601922
491	581954	600879
492	583043	599600
493	584187	598378
494	585461	597288
495	586727	596190
496	588045	595144
497	589253	593986
498	590462	592828
499	591662	591662
500	592918	590551
501	594214	589479
502	595590	588486
503	596733	587261
504	597883	586044
505	599027	584821
506	600172	583599
507	601603	582655
508	602906	581585
509	603499	579832
510	604870	578829
511	606215	577798
512	607371	576588
513	608748	575587
514	609993	574459
515	611056	573161
516	612375	572102
517	613645	570997
518	614733	569724
519	615799	568430
520	617097	567350
521	618170	566063
522	619328	564855
523	620362	563535
524	621585	562387
525	622739	561176
526	623656	559752
527	624793	558527
528	625951	557321
529	626998	556017
530	628294	554933
531	629395	553678
532	630580	552497
533	631787	551334
534	633011	550187
535	634214	549021
536	635511	547936
537	636729	546782
538	637871	545563
539	638968	544306
540	640235	543194
541	641422	542013
542	642552	540785
543	643761	539623
544	645105	538574
545	646315	537412
546	647528	536253
547	648688	535049
548	649831	533832
549	650916	532567
550	651884	531209
551	653147	530090
552	654480	529028
553	655586	527782
554	656780	526608
555	658051	525494
556	659271	524340
557	660558	523238
558	661698	522019
559	662895	520846
560	663996	519598
561	665011	518283
562	666129	517049
563	667388	515924
564	668730	514863
565	669818	513606
566	670722	512209
567	672090	511167
568	673162	509899
569	674345	508716
570	675712	507671
571	677023	506584
572	678127	505341
573	679522	504314
574	680653	503091
575	681774	501861
576	683207	500861
577	684445	499716
578	685677	498566
579	686887	497401
580	688208	496315
581	689502	495209
582	690749	494069
583	692007	492936
584	693675	492094
585	694918	490949
586	696665	490158
587	697961	489047
588	699023	487773
589	699917	486383
590	701111	485202
591	702201	483949
592	703513	482850
593	704662	481638
594	705833	480441
595	707058	479281
596	708370	478179
597	709574	477004
598	710927	475930
599	712135	474757
600	713293	473550
601	714598	472441
602	715892	471325
603	716939	470046
604	718092	468837
605	719269	467643
606	720379	466407
607	721773	465354
608	722948	464158
609	723946	462851
610	725217	461717
611	726533	460612
612	727805	459479
613	729087	458351
614	730327	457197
615	731558	456036
616	732840	454907
617	734075	453748
618	735419	452657
619	736666	451504
620	737896	450342
621	739151	449195
622	740395	448040
623	741680	446909
624	742968	445780
625	744299	444677
626	745525	443510
627	746903	442433
628	748103	441250
629	749300	440065
630	750504	438884
631	751194	437404
632	752424	436239
633	753548	435013
634	754760	433838
635	756084	432727
636	757098	431439
637	758372	430298
638	759522	429088
639	760363	427704
640	761553	426517
641	762771	425346
642	764052	424209
643	765302	423055
644	766501	421873
645	767848	420771
646	769148	419643
647	770425	418502
648	771622	417318
649	772919	416187
650	774077	414981
651	775192	413753
652	776633	412698
653	777971	411587
654	779125	410378
655	780296	409180
656	781503	407999
657	782715	406821
658	783961	405661
659	785061	404425
660	786289	403255
661	787572	402114
662	788683	400884
663	789985	399751
664	791062	398504
665	792181	397280
666	793268	396039
667	794516	394879
668	795291	393484
669	796546	392328
670	797718	391131
671	799000	389988
672	800305	388855
673	801517	387677
674	802640	386456
675	803741	385225
676	804945	384043
677	806353	382958
678	807471	381735
679	808660	380545
680	809335	379115
681	810613	377969
682	811865	376810
683	813033	375612
684	814306	374462
685	815589	373316
686	816823	372147
687	818209	371048
688	819407	369863
689	820540	368648
690	821708	367450
691	822837	366233
692	823928	365001
693	825147	363825
694	826478	362699
695	827738	361541
696	828824	360306
697	830195	359196
698	831353	357993
699	832526	356797
700	833740	355618
701	834853	354396
702	836119	353239
703	837378	352079
704	838642	350921
705	839767	349705
706	841075	348564
707	842316	347396
708	843573	346234
709	844802	345060
710	846068	343901
711	847315	342734
712	848523	341551
713	849912	340441
714	850931	339182
715	852023	337953
716	853284	336791
717	854601	335651
718	855722	334433
719	856967	333265
720	858312	332134
721	859601	330982
722	860774	329785
723	861952	328589
724	863282	327452
725	864476	326262
726	865804	325123
727	867125	323981
728	868441	322836
729	869781	321699
730	870960	320503
731	872020	319264
732	873116	318038
733	874230	316819
734	875370	315609
735	876501	314397
736	877770	313234
737	878995	312055
738	880255	310888
739	881466	309704
740	882473	308448
741	883482	307194
742	884699	306013
743	885889	304822
744	887209	303675
745	888328	302460
746	889482	301257
747	890786	300104
748	891972	298912
749	893162	297720
750	894417	296551
751	895524	295332
752	896654	294121
753	897940	292961
754	899064	291749
755	899643	290361
756	900891	289189
757	902189	288034
758	903221	286793
759	904456	285617
760	905499	284381
761	906765	283215
762	907991	282036
763	909120	280827
764	910249	279619
765	911438	278429
766	912633	277240
767	913881	276068
768	915256	274934
769	916562	273778
770	917725	272579
771	918936	271395
772	920208	270229
773	921316	269015
774	922506	267824
775	923917	266697
776	925146	265518
777	926263	264306
778	927471	263120
779	928674	261933
780	929937	260763
781	931183	259588
782	932441	258416
783	933600	257216
784	934797	256027
785	936063	254857
786	937116	253628
787	938364	252453
788	939643	251286
789	940894	250111
790	942086	248920
791	943179	247703
792	944480	246541
793	945352	245267
794	946633	244100
795	947953	242942
796	949378	241811
797	950602	240628
798	951776	239433
799	952980	238245
800	954364	237101
801	955471	235889
802	956236	234593
803	957648	233456
804	958880	232275
805	960054	231080
806	961217	229882
807	962491	228710
808	963556	227489
809	964607	226266
810	965724	225057
811	966938	223872
812	968146	222685
813	969327	221492
814	970483	220293
815	971487	219060
816	972697	217874
817	973944	216696
818	975065	215490
819	976213	214290
820	977461	213112
821	978597	211910
822	979698	210700
823	980826	209496
824	981971	208296
825	983209	207116
826	984386	205923
827	985522	204722
828	986676	203524
829	987810	202322
830	988825	201096
831	990144	199933
832	991289	198733
833	992624	197572
834	993802	196380
835	995090	195209
836	996138	193991
837	997399	192814
838	998559	191618
839	999675	190414
840	1000887	189228
841	1002125	188047
842	1003418	186876
843	1004742	185710
844	1005407	184423
845	1006704	183253
846	1007929	182069
847	1009071	180871
848	1010116	179655
849	1011427	178487
850	1012461	177270
851	1013757	176098
852	1014934	174906
853	1016141	173719
854	1017424	172545
855	1018596	171352
856	1019662	170142
857	1020755	168936
858	1022019	167758
859	1023242	166574
860	1024552	165403
861	1025833	164228
862	1027059	163044
863	1028450	161885
864	1029755	160713
865	1030952	159523
866	1032245	158349
867	1033486	157166
868	1034580	155960
869	1035853	154782
870	1037077	153597
871	1038411	152427
872	1039535	151226
873	1040819	150049
874	1042087	148869
875	1043376	147692
876	1044643	146512
877	1045872	145326
878	1047274	144164
879	1048563	142985
880	1049854	141807
881	1051206	140637
882	1052330	139436
883	1053436	138233
884	1054557	137032
885	1055686	135833
886	1056917	134646
887	1058133	133458
888	1059286	132261
889	1060625	131088
890	1061889	129905
891	1062614	128657
892	1063304	127406
893	1064331	126195
894	1065137	124960
895	1066379	123776
896	1067614	122591
897	1068894	121411
898	1070005	120211
899	1070904	118989
900	1072091	117799
901	1073298	116611
902	1074531	115425
903	1075550	114217
904	1076798	113034
905	1078089	111854
906	1079315	110668
907	1080410	109468
908	1081608	108279
909	1082707	107080
910	1083909	105892
911	1085107	104703
912	1086225	103506
913	1087300	102306
914	1088592	101126
915	1089758	99934
916	1091010	98750
917	1092177	97558
918	1093336	96365
919	1094481	95172
920	1095616	93977
921	1096884	92795
922	1098089	91606
923	1099324	90420
924	1100483	89228
925	1101686	88039
926	1102818	86845
927	1104300	85678
928	1105474	84487
929	1106778	83305
930	1107928	82112
931	1109069	80919
932	1109897	79703
933	1111048	78510
934	1112376	77331
935	1113685	76149
936	1115015	74969
937	1116371	73790
938	1117707	72609
939	1118939	71421
940	1120086	70228
941	1121302	69039
942	1122534	67852
943	1123779	66664
944	1124952	65473
945	1126277	64290
946	1127585	63106
947	1128713	61912
948	1129814	60717
949	1131112	59532
950	1132236	58338
951	1133397	57146
952	1134579	55955
953	1135716	54762
954	1137110	53581
955	1138189	52385
956	1139409	51196
957	1140615	50006
958	1141962	48822
959	1142924	47621
960	1144318	46439
961	1145357	45242
962	1146682	44057
963	1147875	42866
964	1148901	41669
965	1149930	40473
966	1151265	39288
967	1152456	38097
968	1153579	36905
969	1154869	35717
970	1156094	34528
971	1157454	33342
972	1158763	32154
973	1160081	30967
974	1161229	29775
975	1162597	28588
976	1163672	27394
977	1164774	26201
978	1166079	25012
979	1167195	23820
980	1168330	22628
981	1169444	21435
982	1170626	20244
983	1171956	19056
984	1173129	17864
985	1174545	16677
986	1175663	15484
987	1176760	14292
988	1177886	13100
989	1179057	11909
990	1180229	10718
991	1181374	9527
992	1182574	8336
993	1183286	7142
994	1184616	5952
995	1185905	4762
996	1187204	3572
997	1188518	2381
998	1189788	1190
999	1191048	0
