iter	Passed	Remaining
0	1306	1304916
1	2643	1318874
2	3960	1316314
3	5164	1286066
4	6309	1255615
5	7512	1244600
6	8758	1242466
7	10020	1242482
8	11270	1240973
9	12416	1229240
10	13741	1235471
11	14756	1214949
12	15923	1208944
13	17124	1206042
14	18445	1211227
15	19085	1173746
16	19707	1139571
17	20969	1143981
18	22082	1140172
19	23409	1147080
20	24698	1151415
21	25473	1132418
22	26597	1129805
23	26975	1097020
24	28247	1101644
25	29597	1108783
26	30825	1110848
27	32066	1113153
28	33264	1113776
29	34487	1115084
30	35680	1115313
31	36970	1118368
32	38246	1120748
33	39403	1119516
34	40560	1118313
35	41267	1105061
36	42392	1103351
37	43447	1099911
38	44645	1100111
39	45877	1101066
40	47111	1101954
41	48224	1099987
42	49531	1102357
43	50885	1105601
44	52070	1105054
45	53346	1106349
46	54558	1106253
47	55679	1104309
48	56776	1101934
49	58055	1103048
50	59283	1103133
51	60503	1103027
52	60872	1087663
53	62125	1088343
54	63293	1087501
55	64623	1089365
56	65853	1089468
57	67209	1091568
58	68452	1091759
59	69540	1089472
60	70816	1090114
61	71924	1088154
62	73054	1086535
63	74286	1086443
64	75589	1087320
65	76917	1088505
66	77975	1085842
67	79277	1086574
68	80506	1086253
69	81776	1086463
70	82826	1083740
71	83897	1081343
72	85182	1081697
73	86247	1079260
74	87606	1080478
75	88757	1079104
76	89891	1077536
77	91112	1077000
78	92336	1076483
79	93629	1076733
80	93920	1065586
81	95102	1064683
82	96295	1063890
83	97502	1063238
84	98777	1063309
85	100069	1063532
86	101103	1061010
87	102337	1060591
88	103189	1056239
89	104046	1052028
90	104484	1043698
91	105635	1042580
92	106234	1036073
93	107483	1035958
94	108055	1029368
95	109418	1030354
96	110717	1030701
97	111835	1029340
98	113217	1030397
99	114443	1029991
100	115732	1030130
101	117150	1031381
102	118293	1030185
103	119265	1027521
104	120392	1026199
105	121483	1024585
106	122552	1022799
107	123707	1021728
108	124711	1019429
109	125971	1019223
110	127352	1019970
111	128492	1018761
112	129749	1018477
113	130918	1017487
114	132004	1015857
115	133306	1015886
116	134593	1015775
117	135796	1015019
118	136930	1013746
119	138240	1013766
120	139431	1012897
121	140082	1008137
122	141431	1008415
123	142576	1007231
124	143728	1006102
125	144841	1004691
126	146074	1004116
127	147291	1003422
128	148511	1002742
129	149647	1001488
130	150769	1000145
131	152024	999675
132	153165	998452
133	154259	996932
134	155475	996193
135	156676	995354
136	157860	994404
137	158980	993054
138	160274	992781
139	161394	991425
140	162713	991282
141	164023	991070
142	165021	988975
143	166314	988648
144	167046	984997
145	168170	983681
146	169416	983074
147	170652	982407
148	171355	978681
149	172413	977012
150	173557	975827
151	174618	974189
152	175797	973207
153	177041	972579
154	178298	972015
155	179604	971705
156	180757	970563
157	181074	964967
158	182263	964049
159	183317	962417
160	184464	961276
161	185652	960351
162	186932	959891
163	188095	958827
164	189289	957919
165	190403	956607
166	191716	956285
167	192976	955693
168	194122	954530
169	195294	953496
170	196665	953427
171	197940	952874
172	199193	952212
173	200430	951468
174	201682	950789
175	202893	949910
176	204098	948999
177	205166	947452
178	206487	947074
179	207560	945554
180	208737	944508
181	209148	940020
182	210483	939701
183	211307	937103
184	212678	936936
185	213912	936155
186	215130	935299
187	216359	934488
188	217631	933857
189	218641	932104
190	219821	931077
191	221013	930099
192	222137	928835
193	223285	927671
194	224590	927157
195	225777	926149
196	227078	925602
197	228039	923675
198	229314	923020
199	230592	922370
200	231709	921072
201	232970	920347
202	233995	918691
203	235172	917634
204	236467	917032
205	237594	915776
206	238737	914583
207	239938	913611
208	241120	912564
209	242307	911537
210	243424	910247
211	244408	908460
212	245593	907426
213	246818	906540
214	247931	905237
215	249027	903877
216	250287	903109
217	251572	902431
218	252715	901235
219	253877	900110
220	254923	898575
221	256161	897718
222	257365	896740
223	258672	896114
224	259828	894965
225	261258	894754
226	262459	893751
227	263662	892751
228	264884	891816
229	266022	890598
230	267417	890232
231	268571	889064
232	269720	887876
233	270938	886919
234	272151	885940
235	273328	884842
236	274391	883377
237	275766	882914
238	276560	880597
239	277927	880102
240	279196	879296
241	280497	878583
242	281343	876447
243	281880	873366
244	282986	872058
245	284244	871220
246	285561	870556
247	286713	869389
248	287907	868346
249	289133	867401
250	290394	866554
251	291651	865695
252	292814	864555
253	294091	863749
254	295430	863121
255	296853	862729
256	297952	861396
257	299186	860450
258	299974	858227
259	300694	855822
260	301953	854956
261	303227	854130
262	304416	853061
263	305586	851938
264	306738	850764
265	307932	849708
266	309095	848565
267	310402	847815
268	311503	846502
269	312681	845399
270	313964	844576
271	315163	843526
272	316341	842418
273	316642	838985
274	317813	837871
275	318940	836642
276	320304	836029
277	321580	835184
278	322827	834259
279	323875	832822
280	324978	831529
281	325971	829954
282	327175	828921
283	328443	828048
284	329661	827045
285	330960	826243
286	332307	825559
287	333589	824707
288	334741	823533
289	336006	822635
290	336745	820454
291	337936	819381
292	339232	818557
293	340455	817555
294	341594	816352
295	342436	814444
296	343570	813233
297	344820	812294
298	345976	811136
299	346987	809637
300	348182	808570
301	349222	807144
302	350324	805861
303	351527	804812
304	352769	803852
305	353986	802832
306	355221	801852
307	356430	800810
308	357612	799709
309	358717	798436
310	359985	797525
311	361210	796514
312	362393	795412
313	363588	794336
314	364720	793123
315	365907	792028
316	367104	790954
317	368146	789546
318	369346	788479
319	370513	787341
320	371822	786502
321	373050	785491
322	374271	784462
323	375405	783253
324	376487	781935
325	376998	779439
326	378090	778148
327	379338	777181
328	380419	775870
329	381382	774321
330	382535	773160
331	383700	772023
332	384780	770717
333	385897	769483
334	387003	768230
335	388247	767250
336	389437	766163
337	390624	765069
338	391923	764193
339	393134	763143
340	394230	761871
341	395403	760747
342	396684	759830
343	397934	758852
344	398983	757489
345	400242	756527
346	401249	755088
347	402559	754220
348	403609	752864
349	404851	751867
350	406079	750842
351	407230	749673
352	408462	748655
353	409567	747403
354	409986	744905
355	411177	743816
356	412373	742734
357	413628	741758
358	414821	740670
359	416208	739926
360	417454	738928
361	418677	737890
362	419781	736641
363	420829	735295
364	422163	734449
365	423317	733287
366	424630	732401
367	425265	730346
368	426370	729105
369	427669	728193
370	428636	726718
371	429348	724814
372	430506	723666
373	431548	722324
374	432682	721137
375	433826	719967
376	434932	718735
377	436162	717706
378	437375	716650
379	438537	715508
380	439684	714342
381	441079	713578
382	442360	712628
383	442727	710208
384	443810	708944
385	445032	707901
386	445595	705814
387	446703	704593
388	447807	703368
389	448723	701849
390	449981	700866
391	450732	699095
392	451758	697754
393	452908	696604
394	454107	695532
395	455461	694693
396	456630	693572
397	457803	692456
398	459080	691497
399	460337	690506
400	461578	689490
401	462624	688182
402	463847	687139
403	465145	686204
404	466288	685040
405	467474	683941
406	468609	682764
407	469912	681833
408	471131	680779
409	472331	679696
410	473459	678510
411	474706	677493
412	475815	676280
413	477104	675322
414	478363	674320
415	479426	673040
416	480703	672063
417	481905	670977
418	482999	669743
419	484349	668863
420	485551	667777
421	486754	666691
422	487914	665547
423	489304	664716
424	490529	663657
425	491794	662653
426	492936	661481
427	493682	659781
428	495041	658901
429	496347	657948
430	497517	656815
431	498590	655554
432	499741	654396
433	501000	653378
434	502218	652307
435	503378	651159
436	504603	650095
437	505713	648884
438	507104	648030
439	508372	647019
440	509494	645822
441	510807	644865
442	512075	643851
443	513186	642638
444	514244	641360
445	515494	640323
446	516583	639084
447	517840	638053
448	519002	636904
449	520212	635815
450	521211	634467
451	522452	633415
452	523603	632253
453	524792	631138
454	525956	629991
455	527132	628859
456	528292	627708
457	529408	626504
458	530614	625407
459	531935	624445
460	532850	623007
461	534084	621942
462	535176	620712
463	536353	619580
464	537524	618442
465	538711	617321
