iter	MultiClass
126	8.14575727e-06
127	8.140935028e-06
128	8.140630422e-06
129	8.139672662e-06
130	8.139111066e-06
131	8.138864759e-06
132	8.137497198e-06
133	8.136892413e-06
134	8.136755071e-06
135	8.136165941e-06
136	8.135696252e-06
137	8.135617844e-06
138	8.133173877e-06
139	8.132617907e-06
140	8.131271544e-06
141	8.130383862e-06
142	8.128270845e-06
143	8.128148831e-06
144	8.127262906e-06
145	8.126810605e-06
146	8.126506668e-06
147	8.125246196e-06
148	8.125229362e-06
149	8.124332338e-06
150	8.12344739e-06
151	8.122915613e-06
152	8.12272862e-06
153	8.122616656e-06
154	8.121622691e-06
155	8.120527313e-06
156	8.120349379e-06
157	8.120326253e-06
158	8.119969256e-06
159	8.119490786e-06
160	8.11933443e-06
161	8.119269815e-06
162	8.119125228e-06
163	8.118437667e-06
164	8.117749696e-06
165	8.117588631e-06
166	8.11651475e-06
167	8.111375291e-06
168	8.110860017e-06
169	8.109560705e-06
170	8.109261981e-06
171	8.10831051e-06
172	8.107098459e-06
173	8.106112031e-06
174	8.104514077e-06
175	8.101821454e-06
176	8.101755759e-06
177	8.10014603e-06
178	8.100037598e-06
179	8.09983624e-06
180	8.099374715e-06
181	8.099354638e-06
182	8.099265283e-06
183	8.099046444e-06
184	8.096944255e-06
185	8.09531283e-06
186	8.094314412e-06
187	8.09404666e-06
188	8.092623488e-06
189	8.092408418e-06
190	8.091925686e-06
191	8.090374983e-06
192	8.088801927e-06
193	8.086367597e-06
194	8.086052098e-06
195	8.085941078e-06
196	8.083739095e-06
197	8.083077399e-06
198	8.07688459e-06
199	8.075973073e-06
200	8.075764037e-06
201	8.07448634e-06
202	8.07237353e-06
203	8.072260585e-06
204	8.071086854e-06
205	8.070469309e-06
206	8.07002626e-06
207	8.069460167e-06
208	8.069247189e-06
209	8.066640142e-06
210	8.06632382e-06
211	8.06241867e-06
212	8.058732049e-06
213	8.058629764e-06
214	8.058529163e-06
215	8.058019449e-06
216	8.057333984e-06
217	8.057077089e-06
218	8.056847493e-06
219	8.056755968e-06
220	8.056680581e-06
221	8.055623026e-06
222	8.055422259e-06
223	8.052417059e-06
224	8.051339748e-06
225	8.042261244e-06
226	8.042245235e-06
227	8.041417398e-06
228	8.03908389e-06
229	8.038617051e-06
230	8.038510158e-06
231	8.03767226e-06
232	8.037532267e-06
233	8.036123551e-06
234	8.035289395e-06
235	8.035261013e-06
236	8.033569338e-06
237	8.032385032e-06
238	8.025469722e-06
239	8.024823535e-06
240	8.024264028e-06
241	8.023989788e-06
242	8.023948293e-06
243	8.023932447e-06
244	8.023313884e-06
245	8.022544928e-06
246	8.021312675e-06
247	8.021003539e-06
248	8.020631615e-06
249	8.020577144e-06
250	8.013579665e-06
251	8.011804986e-06
252	8.011036161e-06
253	8.0101029e-06
254	8.005906592e-06
255	8.002052654e-06
256	8.001892507e-06
257	8.001597633e-06
258	8.001582338e-06
259	8.001574535e-06
260	8.001505637e-06
261	8.000825488e-06
262	8.000452942e-06
263	8.000235936e-06
264	8.000172535e-06
265	7.999753486e-06
266	7.994473808e-06
267	7.993668492e-06
268	7.992682562e-06
269	7.991683701e-06
270	7.991105505e-06
271	7.990488779e-06
272	7.989924316e-06
273	7.989917103e-06
274	7.989443324e-06
275	7.98908402e-06
276	7.985629166e-06
277	7.978522997e-06
278	7.976742096e-06
279	7.976696369e-06
280	7.976036525e-06
281	7.975832456e-06
282	7.972486235e-06
283	7.972206402e-06
284	7.970877184e-06
285	7.970737276e-06
286	7.96963967e-06
287	7.968526597e-06
288	7.968237695e-06
289	7.96818469e-06
290	7.966229551e-06
291	7.965759826e-06
292	7.965505783e-06
293	7.965144055e-06
294	7.965121946e-06
295	7.965114895e-06
296	7.964703251e-06
297	7.962831329e-06
298	7.962464651e-06
299	7.962288309e-06
300	7.958817755e-06
301	7.958273649e-06
302	7.956744927e-06
303	7.953201974e-06
304	7.952932229e-06
305	7.952460367e-06
306	7.951846057e-06
307	7.951415945e-06
308	7.951249529e-06
309	7.948422464e-06
310	7.945698795e-06
311	7.945641939e-06
312	7.943309681e-06
313	7.941540928e-06
314	7.94149906e-06
315	7.940580519e-06
316	7.940367009e-06
317	7.939751271e-06
318	7.937358101e-06
319	7.937187826e-06
320	7.934279942e-06
321	7.933626135e-06
322	7.931477688e-06
323	7.931468864e-06
324	7.929210956e-06
325	7.929097602e-06
326	7.929076688e-06
327	7.928852099e-06
328	7.928756648e-06
329	7.927021331e-06
330	7.926244692e-06
331	7.924195115e-06
332	7.923867169e-06
333	7.921664636e-06
334	7.919602775e-06
335	7.919304698e-06
336	7.917528541e-06
337	7.917397647e-06
338	7.909888739e-06
339	7.909715261e-06
340	7.905823e-06
341	7.905324653e-06
342	7.904426638e-06
343	7.903589905e-06
344	7.902728359e-06
345	7.900352722e-06
346	7.900034773e-06
347	7.899664714e-06
348	7.899386441e-06
349	7.898000385e-06
350	7.895770441e-06
351	7.895329501e-06
352	7.895265917e-06
353	7.894658726e-06
354	7.894634457e-06
355	7.894368661e-06
356	7.894192854e-06
357	7.893860216e-06
358	7.893142096e-06
359	7.892602632e-06
360	7.892515493e-06
361	7.89199827e-06
362	7.885570554e-06
363	7.884584896e-06
364	7.883595016e-06
365	7.88343638e-06
366	7.882231832e-06
367	7.882053054e-06
368	7.882038915e-06
369	7.879318882e-06
370	7.878485252e-06
371	7.87761188e-06
372	7.876504741e-06
373	7.875767783e-06
374	7.87500146e-06
375	7.873155968e-06
376	7.869338331e-06
377	7.8688384e-06
378	7.868459464e-06
379	7.868392279e-06
380	7.866397594e-06
381	7.865867498e-06
382	7.86488041e-06
383	7.864845443e-06
384	7.863998988e-06
385	7.863009599e-06
386	7.862981869e-06
387	7.861101446e-06
388	7.860073757e-06
389	7.859674175e-06
390	7.859579602e-06
391	7.859560421e-06
392	7.858938733e-06
393	7.857783188e-06
394	7.857164579e-06
395	7.857111518e-06
396	7.855911378e-06
397	7.855446171e-06
398	7.855352996e-06
399	7.855248571e-06
400	7.853866205e-06
401	7.849431495e-06
402	7.849142689e-06
403	7.848733334e-06
404	7.848638317e-06
405	7.8467892e-06
406	7.844784977e-06
407	7.844335248e-06
408	7.842825858e-06
409	7.842768575e-06
410	7.84205224e-06
411	7.841725114e-06
412	7.841606277e-06
413	7.840399074e-06
414	7.840260814e-06
415	7.839888747e-06
416	7.839521452e-06
417	7.836905632e-06
418	7.835547629e-06
419	7.835420234e-06
420	7.833505677e-06
421	7.832687299e-06
422	7.832460094e-06
423	7.830111329e-06
424	7.829854674e-06
425	7.829504315e-06
426	7.829251258e-06
427	7.827448236e-06
428	7.827192278e-06
429	7.827003413e-06
430	7.826721969e-06
431	7.826470521e-06
432	7.825786457e-06
433	7.824650221e-06
434	7.822733772e-06
435	7.822323711e-06
436	7.818564587e-06
437	7.81845495e-06
438	7.817125157e-06
439	7.816302709e-06
440	7.815662934e-06
441	7.815529397e-06
442	7.815082943e-06
443	7.814892779e-06
444	7.814809823e-06
445	7.814512574e-06
446	7.813842992e-06
447	7.812791908e-06
448	7.812375051e-06
449	7.811493422e-06
450	7.810901892e-06
451	7.810722135e-06
452	7.81050378e-06
453	7.810349306e-06
454	7.810015088e-06
455	7.809521108e-06
456	7.809234206e-06
457	7.806275969e-06
458	7.806155687e-06
459	7.805614978e-06
460	7.805603028e-06
461	7.804225651e-06
462	7.803966729e-06
463	7.803750346e-06
464	7.803632429e-06
465	7.80307169e-06
466	7.801928239e-06
467	7.801719892e-06
468	7.801099067e-06
469	7.800074863e-06
470	7.799532042e-06
471	7.798465561e-06
472	7.798114497e-06
473	7.796110145e-06
474	7.796008865e-06
475	7.794928819e-06
476	7.794788386e-06
477	7.793853088e-06
478	7.793101176e-06
479	7.792900402e-06
480	7.792741634e-06
481	7.791491429e-06
482	7.791205436e-06
483	7.790908283e-06
484	7.790838386e-06
485	7.789586334e-06
486	7.789507155e-06
487	7.788028812e-06
488	7.787691171e-06
489	7.784441741e-06
490	7.784113029e-06
491	7.783890835e-06
492	7.783429814e-06
493	7.782305006e-06
494	7.781416742e-06
495	7.779124269e-06
496	7.778958743e-06
497	7.77776874e-06
498	7.777668811e-06
499	7.776722673e-06
500	7.775914635e-06
501	7.774288565e-06
502	7.772705536e-06
503	7.772312352e-06
504	7.771183578e-06
505	7.770771732e-06
506	7.759928509e-06
507	7.759670164e-06
508	7.759547932e-06
509	7.758936089e-06
510	7.75887633e-06
511	7.757335227e-06
512	7.75621268e-06
513	7.751717064e-06
514	7.751345855e-06
515	7.745178945e-06
516	7.745097007e-06
517	7.74486801e-06
518	7.741687818e-06
519	7.741659716e-06
520	7.74089848e-06
521	7.740406712e-06
522	7.737300884e-06
523	7.735590382e-06
524	7.735460829e-06
525	7.735074867e-06
526	7.734696943e-06
527	7.734611325e-06
528	7.73443181e-06
529	7.733598573e-06
530	7.73357488e-06
531	7.733358799e-06
532	7.733177216e-06
533	7.732495629e-06
534	7.732461885e-06
535	7.731960137e-06
536	7.73037327e-06
537	7.730150428e-06
538	7.728916443e-06
539	7.728727006e-06
540	7.727658877e-06
541	7.72729888e-06
542	7.726283635e-06
543	7.72324241e-06
544	7.721568774e-06
545	7.719721593e-06
546	7.71818721e-06
547	7.717606815e-06
548	7.717559474e-06
549	7.717103419e-06
550	7.716620515e-06
551	7.716020863e-06
552	7.715585686e-06
553	7.715126705e-06
554	7.713712944e-06
555	7.713543736e-06
556	7.713473505e-06
557	7.713011976e-06
558	7.711182539e-06
559	7.710353487e-06
560	7.710141449e-06
561	7.70931731e-06
562	7.709096418e-06
563	7.708236201e-06
564	7.707824018e-06
565	7.707570486e-06
566	7.70715759e-06
567	7.705733052e-06
568	7.705255299e-06
569	7.704941455e-06
570	7.704837793e-06
571	7.703807013e-06
572	7.703794339e-06
573	7.703345125e-06
574	7.703229987e-06
575	7.701005349e-06
576	7.700655759e-06
577	7.694065526e-06
578	7.693964449e-06
579	7.693228462e-06
580	7.692999096e-06
581	7.692771439e-06
582	7.692721744e-06
583	7.692714239e-06
584	7.691948731e-06
585	7.691697022e-06
586	7.691249394e-06
587	7.689125759e-06
588	7.688856896e-06
589	7.686899013e-06
590	7.686584049e-06
591	7.6839629e-06
592	7.683241166e-06
593	7.68302674e-06
594	7.682821808e-06
595	7.681940033e-06
596	7.68025644e-06
597	7.67667422e-06
598	7.6753265e-06
599	7.675254769e-06
600	7.674387711e-06
601	7.672825946e-06
602	7.670347172e-06
603	7.67001146e-06
604	7.669747557e-06
605	7.667264976e-06
606	7.667081707e-06
607	7.666991766e-06
608	7.666402726e-06
609	7.666327201e-06
610	7.665469776e-06
611	7.664847562e-06
612	7.66472551e-06
613	7.66469708e-06
614	7.664678623e-06
615	7.660682068e-06
616	7.660514919e-06
617	7.660499078e-06
618	7.660225202e-06
619	7.65953247e-06
620	7.659388254e-06
621	7.6589659e-06
622	7.658744385e-06
623	7.658552677e-06
624	7.658396413e-06
625	7.657645482e-06
626	7.657166073e-06
627	7.657069428e-06
628	7.654800644e-06
629	7.654510428e-06
630	7.654324243e-06
631	7.654267943e-06
632	7.654256552e-06
633	7.653750187e-06
634	7.65276668e-06
635	7.652262185e-06
636	7.652174947e-06
637	7.651937984e-06
638	7.651095199e-06
639	7.650194098e-06
640	7.649998956e-06
641	7.649944066e-06
642	7.649888008e-06
643	7.649484193e-06
644	7.649450666e-06
645	7.64943926e-06
646	7.649270257e-06
647	7.642001966e-06
648	7.641028227e-06
649	7.640881829e-06
650	7.638946021e-06
651	7.638867319e-06
652	7.637110884e-06
653	7.637101994e-06
654	7.637086379e-06
655	7.636000371e-06
656	7.635955005e-06
657	7.634904183e-06
658	7.631306301e-06
659	7.631080654e-06
660	7.629521289e-06
661	7.628642771e-06
662	7.627842469e-06
663	7.627497473e-06
664	7.62635599e-06
665	7.626257268e-06
666	7.625949128e-06
667	7.624821312e-06
668	7.624233824e-06
669	7.623774568e-06
670	7.623705698e-06
671	7.622384055e-06
672	7.615032636e-06
673	7.613846115e-06
674	7.613159211e-06
675	7.610078019e-06
676	7.609860152e-06
677	7.603358647e-06
678	7.602201174e-06
679	7.601918301e-06
680	7.601873805e-06
681	7.601735705e-06
682	7.599964109e-06
683	7.599885252e-06
684	7.599310249e-06
685	7.599055587e-06
686	7.599000063e-06
687	7.597321096e-06
688	7.597230225e-06
689	7.596396827e-06
690	7.595565648e-06
691	7.595549289e-06
692	7.593669219e-06
693	7.593543603e-06
694	7.591993996e-06
695	7.590154817e-06
696	7.588747445e-06
697	7.588350177e-06
698	7.588170044e-06
699	7.587953078e-06
700	7.587266813e-06
701	7.587198419e-06
702	7.586990026e-06
703	7.586859687e-06
704	7.586454309e-06
705	7.586196325e-06
706	7.585400372e-06
707	7.581721792e-06
708	7.579806896e-06
709	7.579714428e-06
710	7.579599245e-06
711	7.578649793e-06
712	7.578275446e-06
713	7.578071449e-06
714	7.578007404e-06
715	7.577789646e-06
716	7.577423378e-06
717	7.577409874e-06
718	7.576845719e-06
719	7.576052093e-06
720	7.574881636e-06
721	7.572981155e-06
722	7.572916358e-06
723	7.571748614e-06
724	7.571165398e-06
725	7.570479337e-06
726	7.569919092e-06
727	7.568915259e-06
728	7.568886525e-06
729	7.567980227e-06
730	7.567965642e-06
731	7.56773911e-06
732	7.566382221e-06
733	7.565171723e-06
734	7.564900622e-06
735	7.564307391e-06
736	7.562791894e-06
737	7.562650029e-06
738	7.561443956e-06
739	7.559271109e-06
740	7.559076611e-06
741	7.558993691e-06
742	7.558891984e-06
743	7.558341698e-06
744	7.557574745e-06
745	7.557565959e-06
746	7.557413594e-06
747	7.551782918e-06
748	7.551510347e-06
749	7.550619507e-06
750	7.549987037e-06
751	7.548240403e-06
752	7.547417448e-06
753	7.547091615e-06
754	7.546234445e-06
755	7.544972392e-06
756	7.543590524e-06
757	7.543166772e-06
758	7.543098917e-06
759	7.542372421e-06
760	7.542061208e-06
761	7.541267966e-06
762	7.539005212e-06
763	7.537620702e-06
764	7.537426623e-06
765	7.536779111e-06
766	7.535784388e-06
767	7.535036889e-06
768	7.534901836e-06
769	7.533414628e-06
770	7.530745402e-06
771	7.530472382e-06
772	7.528788326e-06
773	7.528357465e-06
774	7.528005004e-06
775	7.525203629e-06
776	7.523812143e-06
777	7.523560657e-06
778	7.523250385e-06
779	7.52292458e-06
780	7.520018993e-06
781	7.519861879e-06
782	7.519641923e-06
783	7.519630319e-06
784	7.518934619e-06
785	7.518691966e-06
786	7.518634586e-06
787	7.518588365e-06
788	7.518087063e-06
789	7.518075235e-06
790	7.517415818e-06
791	7.516106216e-06
792	7.515429686e-06
793	7.508807764e-06
794	7.507425163e-06
795	7.505655773e-06
796	7.503557344e-06
797	7.502201883e-06
798	7.50088968e-06
799	7.50080349e-06
800	7.500116232e-06
801	7.498107287e-06
802	7.496297495e-06
803	7.495996349e-06
804	7.495967892e-06
805	7.495866909e-06
806	7.495138335e-06
807	7.494809225e-06
808	7.48951566e-06
809	7.488970871e-06
810	7.488417551e-06
811	7.488223157e-06
812	7.488169754e-06
813	7.48764998e-06
814	7.487355177e-06
815	7.487193448e-06
816	7.486779807e-06
817	7.486750788e-06
818	7.479768112e-06
819	7.478324485e-06
820	7.477682402e-06
821	7.477286937e-06
822	7.4766397e-06
823	7.476606956e-06
824	7.474706983e-06
825	7.474176339e-06
826	7.470785075e-06
827	7.469528535e-06
828	7.469062054e-06
829	7.468692045e-06
830	7.467039391e-06
831	7.46679302e-06
832	7.466170054e-06
833	7.465211616e-06
834	7.465143092e-06
835	7.463893775e-06
836	7.462531374e-06
837	7.460518508e-06
838	7.457540174e-06
839	7.457404098e-06
840	7.457048113e-06
841	7.456742808e-06
842	7.456469676e-06
843	7.456380775e-06
844	7.456337741e-06
845	7.455969253e-06
846	7.455821212e-06
847	7.455721641e-06
848	7.455054026e-06
849	7.454938973e-06
850	7.45464059e-06
851	7.454619793e-06
852	7.448477463e-06
853	7.447962555e-06
854	7.447006161e-06
855	7.446635366e-06
856	7.445189726e-06
857	7.438898231e-06
858	7.438553114e-06
859	7.438495056e-06
860	7.437597136e-06
861	7.437583766e-06
862	7.435332032e-06
863	7.434757229e-06
864	7.434107299e-06
865	7.433528995e-06
866	7.43331166e-06
867	7.429725882e-06
868	7.429100562e-06
869	7.428139411e-06
870	7.424794479e-06
871	7.423960572e-06
872	7.423748039e-06
873	7.423577726e-06
874	7.423522048e-06
875	7.423298161e-06
876	7.423134872e-06
877	7.42270734e-06
878	7.422203998e-06
879	7.421963323e-06
880	7.42181589e-06
881	7.416649042e-06
882	7.414753042e-06
883	7.414178404e-06
884	7.413751973e-06
885	7.413655289e-06
886	7.413385317e-06
887	7.41327511e-06
888	7.413056062e-06
889	7.412376143e-06
890	7.41212672e-06
891	7.412067709e-06
892	7.412006175e-06
893	7.411128659e-06
894	7.411008365e-06
895	7.40969881e-06
896	7.409655816e-06
897	7.40915043e-06
898	7.409065028e-06
899	7.409003004e-06
900	7.405792239e-06
901	7.403607325e-06
902	7.401963651e-06
903	7.401615697e-06
904	7.399303546e-06
905	7.397281313e-06
906	7.39704666e-06
907	7.396168672e-06
908	7.395177073e-06
909	7.394873774e-06
910	7.394502774e-06
911	7.394455107e-06
912	7.39443583e-06
913	7.394308682e-06
914	7.393680102e-06
915	7.393593682e-06
916	7.393249641e-06
917	7.391480155e-06
918	7.39104538e-06
919	7.390534763e-06
920	7.390275369e-06
921	7.389996486e-06
922	7.38959293e-06
923	7.389522722e-06
924	7.389398581e-06
925	7.387805767e-06
926	7.387774155e-06
927	7.387737745e-06
928	7.387698069e-06
929	7.386946481e-06
930	7.385962579e-06
931	7.385816035e-06
932	7.385496331e-06
933	7.384643853e-06
934	7.38448678e-06
935	7.382502668e-06
936	7.382494681e-06
937	7.381794384e-06
938	7.380902241e-06
939	7.380022954e-06
940	7.379700394e-06
941	7.379527507e-06
942	7.37847721e-06
943	7.3783506e-06
944	7.377220563e-06
945	7.377206961e-06
946	7.3754547e-06
947	7.374769153e-06
948	7.374611711e-06
949	7.374085748e-06
950	7.373956418e-06
951	7.373621358e-06
952	7.372825676e-06
953	7.372501078e-06
954	7.370932527e-06
955	7.370736144e-06
956	7.364288798e-06
957	7.363879164e-06
958	7.362529526e-06
959	7.361852126e-06
960	7.361814512e-06
961	7.361723421e-06
962	7.360896801e-06
963	7.360786863e-06
964	7.360706944e-06
965	7.360339806e-06
966	7.359226334e-06
967	7.358777709e-06
968	7.358637077e-06
969	7.358374633e-06
970	7.356945647e-06
971	7.356889685e-06
972	7.356354264e-06
973	7.355008438e-06
974	7.354994321e-06
975	7.354485301e-06
976	7.353653529e-06
977	7.352387464e-06
978	7.351832028e-06
979	7.351809329e-06
980	7.351653786e-06
981	7.351457937e-06
982	7.350540926e-06
983	7.350321097e-06
984	7.348883684e-06
985	7.347627945e-06
986	7.347322967e-06
987	7.342251249e-06
988	7.342234278e-06
989	7.341822003e-06
990	7.34137864e-06
991	7.341367823e-06
992	7.341337663e-06
993	7.341254159e-06
994	7.340995712e-06
995	7.339946099e-06
996	7.339601687e-06
997	7.338910195e-06
998	7.338891767e-06
999	7.338868287e-06
